Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name,Date
12.463567687234773,12.557942243705197,12.451390010427355,12.519278526306152,302220800,0.0,0.0,AAPL,2012-01-03
12.481829921477319,12.624306271029758,12.459910920815556,12.586555480957031,260022000,0.0,0.0,AAPL,2012-01-04
12.63252600226876,12.742121820307556,12.563114071019928,12.72629165649414,271269600,0.0,0.0,AAPL,2012-01-05
12.779264946372907,12.869986190648461,12.762521048916469,12.859331130981445,318292800,0.0,0.0,AAPL,2012-01-06
12.953709391433032,13.022206799579495,12.82736801133473,12.838936805725098,394024400,0.0,0.0,AAPL,2012-01-09
12.96618978229471,12.968930166270257,12.831933729507648,12.884905815124512,258196400,0.0,0.0,AAPL,2012-01-10
12.867856569633446,12.873032488974598,12.765262483154503,12.863899230957031,215084800,0.0,0.0,AAPL,2012-01-11
12.85568055213408,12.87455514035144,12.748214574703546,12.828585624694824,212587200,0.0,0.0,AAPL,2012-01-12
12.777140371229164,12.799972304467152,12.745478399579477,12.780488014221191,226021600,0.0,0.0,AAPL,2012-01-13
12.914129711381863,12.968624405943734,12.876379728069121,12.929351806640625,242897200,0.0,0.0,AAPL,2012-01-17
12.998154377693142,13.074567265488133,12.978062024376111,13.063608169555664,276791200,0.0,0.0,AAPL,2012-01-18
13.095269788641227,13.132410077488837,12.984455367158922,13.022205352783203,261738400,0.0,0.0,AAPL,2012-01-19
13.014292802081371,13.014596837609337,12.778659577402703,12.795403480529785,413974400,0.0,0.0,AAPL,2012-01-20
12.8675500671096,13.043514219461414,12.856286124178732,13.011852264404297,306062400,0.0,0.0,AAPL,2012-01-23
12.941529377141233,12.941529377141233,12.772567779329503,12.798748970031738,547638000,0.0,0.0,AAPL,2012-01-24
13.83473999652376,13.835044031944665,13.508690460116098,13.59788990020752,958314000,0.0,0.0,AAPL,2012-01-25
13.649645795706743,13.662735578907087,13.490731177700514,13.536091804504395,323985200,0.0,0.0,AAPL,2012-01-26
13.527263577860182,13.653300103554866,13.509911606491807,13.616767883300781,299709200,0.0,0.0,AAPL,2012-01-27
13.568971470660019,13.818304148496031,13.559230141000606,13.79120922088623,379341200,0.0,0.0,AAPL,2012-01-30
13.869749941878343,13.95042501120315,13.793032210698167,13.896844863891602,391683600,0.0,0.0,AAPL,2012-01-31
13.95560198925718,13.973258806434556,13.86853404510591,13.888016700744629,270046000,0.0,0.0,AAPL,2012-02-01
13.879190567179467,13.917853475218415,13.820739338966339,13.85544490814209,186796400,0.0,0.0,AAPL,2012-02-02
13.921808922388294,14.004005788870542,13.868836849699433,13.994263648986816,286599600,0.0,0.0,AAPL,2012-02-03
13.954690765935158,14.155617577419132,13.949211623708127,14.124869346618652,249412800,0.0,0.0,AAPL,2012-02-06
14.163838410533284,14.300834855426855,14.14344039249843,14.272826194763184,316223600,0.0,0.0,AAPL,2012-02-07
14.323670143332055,14.515158899401353,14.299314780519977,14.511811256408691,407890000,0.0,0.0,AAPL,2012-02-08
14.636013923329559,15.12280554907248,14.629925085302242,15.01381778717041,884214800,0.0,0.0,AAPL,2012-02-09
14.946536891942035,15.149289490557074,14.873166806398546,15.021427154541016,631302000,0.0,0.0,AAPL,2012-02-10
15.207438962470004,15.338346549909577,15.133156759492469,15.300901412963867,517216000,0.0,0.0,AAPL,2012-02-13
15.36360914414231,15.51278157376642,15.282630057468872,15.509737968444824,460398400,0.0,0.0,AAPL,2012-02-14
15.655875492769612,16.02210986312551,15.127071536289987,15.150818824768066,1506120000,0.0,0.0,AAPL,2012-02-15
14.9629776508846,15.370616020167681,14.814717285792765,15.289027214050293,944552000,0.0,0.0,AAPL,2012-02-16
15.316431570136874,15.458299111565902,15.230885395505274,15.286293029785156,535805200,0.0,0.0,AAPL,2012-02-17
15.431197047804305,15.673831939697266,15.347172715623328,15.673831939697266,605595200,0.0,0.0,AAPL,2012-02-21
15.619953081464983,15.693321574121397,15.497873866830412,15.618735313415527,483302400,0.0,0.0,AAPL,2012-02-22
15.680836753784114,15.764557071216263,15.510962209161288,15.720717430114746,568027600,0.0,0.0,AAPL,2012-02-23
