Date,Open,High,Low,Close,Volume,Company_name,Moving_av,Volume_rate,Close_rate
2015-01-29 05:00:00+00:00,25.645000457763672,25.75950050354004,25.173999786376957,25.661500930786133,79018000,GOOGL,25.739052822715358,1.2058511529227849,0.0015612245771528346
2015-01-30 05:00:00+00:00,25.950000762939453,27.155000686645508,25.90900039672852,26.877500534057617,121108000,GOOGL,25.79597520828247,0.532663443772305,0.047386144970680506
2015-02-02 05:00:00+00:00,26.715999603271484,26.825000762939453,26.086000442504883,26.61000061035156,75378000,GOOGL,25.834738322666713,-0.3775968556990455,-0.009952559515982439
2015-02-03 05:00:00+00:00,26.496999740600582,26.872499465942383,26.340499877929688,26.665000915527344,47062000,GOOGL,25.872477531433105,-0.3756533736634031,0.0020669035668638477
2015-02-04 05:00:00+00:00,26.65699958801269,26.837499618530277,26.25149917602539,26.30500030517578,33896000,GOOGL,25.891282869421918,-0.2797586162934002,-0.013500866228807437
2015-02-05 05:00:00+00:00,26.396499633789062,26.534500122070312,26.28199958801269,26.491500854492188,33176000,GOOGL,25.91629195213318,-0.02124144441822044,0.007089927662145297
2015-02-06 05:00:00+00:00,26.550500869750977,27.01099967956543,26.4325008392334,26.694000244140625,42938000,GOOGL,25.947400283813476,0.29424885459368216,0.007643937984513984
2015-02-09 05:00:00+00:00,26.55299949645996,26.694000244140625,26.377500534057617,26.464000701904297,30314000,GOOGL,25.967269530663124,-0.2940053099818343,-0.008616151199999086
2015-02-10 05:00:00+00:00,26.607500076293945,27.049999237060547,26.458499908447266,27.007999420166016,47430000,GOOGL,26.005815082126194,0.5646236062545359,0.020556178349200756
2015-02-11 05:00:00+00:00,26.986499786376957,27.09749984741211,26.799999237060547,26.899999618530277,38306000,GOOGL,26.037750244140625,-0.19236769976807927,-0.003998807907078768
2015-02-12 05:00:00+00:00,26.982999801635746,27.41699981689453,26.850000381469727,27.300500869750977,48590000,GOOGL,26.08129336916167,0.2684696914321516,0.014888522561346474
2015-02-13 05:00:00+00:00,27.3754997253418,27.62700080871582,27.32999992370605,27.558000564575195,47382000,GOOGL,26.130516942342123,-0.024861082527268985,0.009432050204966352
2015-02-17 05:00:00+00:00,27.558000564575195,27.649999618530277,27.163000106811523,27.2504997253418,39174000,GOOGL,26.16664541921308,-0.17323034063568443,-0.011158314570494494
2015-02-18 05:00:00+00:00,27.19099998474121,27.377500534057617,26.977500915527344,27.13249969482422,31164000,GOOGL,26.196828365325928,-0.2044723541124215,-0.004330196939759116
2015-02-19 05:00:00+00:00,27.12350082397461,27.343000411987305,27.037500381469727,27.32250022888184,30834000,GOOGL,26.23093963391853,-0.01058914131690412,0.007002691834319458
2015-02-20 05:00:00+00:00,27.378999710083008,27.378999710083008,26.905000686645508,27.09000015258789,38234000,GOOGL,26.256206119761746,0.23999481092300706,-0.00850947293791875
2015-02-23 05:00:00+00:00,26.950000762939453,26.96500015258789,26.600000381469727,26.75,32906000,GOOGL,26.270314516339983,-0.1393524088507611,-0.012550762298737405
2015-02-24 05:00:00+00:00,26.57749938964844,26.96999931335449,26.549999237060547,26.9325008392334,28406000,GOOGL,26.2887085808648,-0.13675317571263598,0.006822461279753213
2015-02-25 05:00:00+00:00,26.92200088500977,27.478500366210938,26.90049934387207,27.366500854492188,40836000,GOOGL,26.31783810177365,0.4375836090966697,0.016114360038432373
2015-02-26 05:00:00+00:00,27.28700065612793,28.006500244140625,27.254499435424805,27.964500427246094,54032000,GOOGL,26.36117132086503,0.3231462435106279,0.021851517515281648
2015-02-27 05:00:00+00:00,27.90749931335449,28.47100067138672,27.85149955749512,28.131500244140625,68328000,GOOGL,26.406564370179787,0.26458395025170267,0.005971850537040943
2015-03-02 05:00:00+00:00,28.350000381469727,28.79949951171875,28.15749931335449,28.750999450683597,50406000,GOOGL,26.465175247192384,-0.26229364243062875,0.022021548839081372
2015-03-03 05:00:00+00:00,28.8174991607666,29.042499542236328,28.524999618530277,28.93950080871582,50526000,GOOGL,26.525524651131978,0.0023806689679800024,0.006556341053658262
2015-03-04 05:00:00+00:00,28.848499298095703,29.081499099731445,28.625999450683597,28.91650009155273,37964000,GOOGL,26.582452637808665,-0.24862447056960774,-0.0007947862444179505
2015-03-05 05:00:00+00:00,28.981000900268555,29.15999984741211,28.911500930786133,29.07150077819824,35918000,GOOGL,26.64033747828284,-0.053893161942893265,0.0053602851712606665
2015-03-06 05:00:00+00:00,29.100000381469727,29.138999938964844,28.60300064086914,28.645000457763672,37592000,GOOGL,26.68589800054377,0.04660615847207528,-0.014670736254332444
2015-03-09 04:00:00+00:00,28.54599952697754,28.772499084472656,28.45249938964844,28.70499992370605,23478000,GOOGL,26.730766932169598,-0.3754522238774207,0.0020945877110683576
2015-03-10 04:00:00+00:00,28.423999786376957,28.488000869750977,27.99099922180176,27.99250030517578,40080000,GOOGL,26.758195918539297,0.7071300792231024,-0.024821446452673614
2015-03-11 04:00:00+00:00,27.989999771118164,28.208999633789062,27.77050018310547,27.784500122070312,40524000,GOOGL,26.780032178188893,0.011077844311377245,-0.007430568217838324
2015-03-12 04:00:00+00:00,27.923999786376957,28.09199905395508,27.776500701904297,28.058500289916992,35602000,GOOGL,26.80666693051656,-0.12145888855986575,0.009861619487227365
2015-03-13 04:00:00+00:00,27.96150016784668,28.218000411987305,27.51650047302246,27.649999618530277,35428000,GOOGL,26.823877801700515,-0.004887365878321443,-0.014558891856864944
2015-03-16 04:00:00+00:00,27.84650039672852,28.1875,27.56599998474121,28.082000732421875,36856000,GOOGL,26.84904026031494,0.04030710172744722,0.015623910302048707
2015-03-17 04:00:00+00:00,27.914499282836918,28.03199958801269,27.72050094604492,27.88050079345703,28892000,GOOGL,26.877100257873536,-0.21608421966572608,-0.0071754124958840065
2015-03-18 04:00:00+00:00,27.886499404907227,28.32550048828125,27.674999237060547,28.308000564575195,35324000,GOOGL,26.92380027770996,0.2226221791499377,0.01533328882020976
2015-03-19 04:00:00+00:00,28.22599983215332,28.347999572753903,28.106000900268555,28.183500289916992,24660000,GOOGL,26.98083026885986,-0.30189106556448875,-0.004398059635974556
2015-03-20 04:00:00+00:00,28.33550071716309,28.354999542236328,28.224000930786133,28.247499465942383,44320000,GOOGL,27.04063026428223,0.797242497972425,0.002270802965105337
2015-03-23 04:00:00+00:00,28.299999237060547,28.48200035095215,28.152999877929688,28.26849937438965,30234000,GOOGL,27.09909023284912,-0.31782490974729244,0.000743425394965842
2015-03-24 04:00:00+00:00,28.427000045776367,29.0939998626709,28.40449905395508,28.87700080871582,79156000,GOOGL,27.175910263061525,1.6181120592710194,0.021525777731146726
2015-03-25 04:00:00+00:00,28.87849998474121,29.00349998474121,28.350000381469727,28.350000381469727,53070000,GOOGL,27.245850257873535,-0.3295517711860124,-0.01824983247869119
2015-03-26 04:00:00+00:00,28.232500076293945,28.35950088500977,27.91550064086914,28.18199920654297,49842000,GOOGL,27.307690238952638,-0.060825325042396836,-0.00592596728981237
2015-03-27 04:00:00+00:00,28.09149932861328,28.203500747680664,27.84650039672852,27.877500534057617,34552000,GOOGL,27.359310264587403,-0.30676939127643355,-0.010804722200639924
2015-03-30 04:00:00+00:00,28.012500762939453,28.107999801635746,27.839500427246094,28.05699920654297,24788000,GOOGL,27.416440238952635,-0.2825885621671683,0.006438836662062301
2015-03-31 04:00:00+00:00,27.89699935913086,28.122499465942383,27.73349952697754,27.73500061035156,34932000,GOOGL,27.460680236816405,0.40923027271260287,-0.011476587136813935
2015-04-01 04:00:00+00:00,27.741500854492188,27.924999237060547,27.30150032043457,27.47450065612793,38902000,GOOGL,27.500230255126954,0.11364937593037902,-0.009392462537981795
2015-04-02 04:00:00+00:00,27.370500564575195,27.399999618530277,27.02199935913086,27.06550025939941,47760000,GOOGL,27.521150245666504,0.227700375302041,-0.014886545231434277
2015-04-06 04:00:00+00:00,26.941999435424805,27.277000427246094,26.78499984741211,27.19750022888184,33718000,GOOGL,27.527800254821777,-0.29401172529313235,0.004877056334349022
2015-04-07 04:00:00+00:00,27.249500274658203,27.507999420166016,27.179500579833984,27.243000030517575,27318000,GOOGL,27.530710258483886,-0.18980959724776084,0.001672940573686161
2015-04-08 04:00:00+00:00,27.299999237060547,27.575000762939453,27.299999237060547,27.441999435424805,28386000,GOOGL,27.542830238342287,0.03909510213046343,0.007304606859902038
2015-04-09 04:00:00+00:00,27.46050071716309,27.4685001373291,27.09749984741211,27.400999069213867,32366000,GOOGL,27.56966022491455,0.14020996265764812,-0.0014940735753390562
2015-04-10 04:00:00+00:00,27.478500366210938,27.49250030517578,27.249000549316406,27.427000045776367,26104000,GOOGL,27.605770225524903,-0.19347463387505406,0.0009489061510794747
2015-04-13 04:00:00+00:00,27.352500915527344,27.66349983215332,27.315000534057617,27.43199920654297,29326000,GOOGL,27.64118019104004,0.12342935948513638,0.00018227151195018905
2015-04-14 04:00:00+00:00,27.328500747680664,27.328500747680664,26.78700065612793,26.98900032043457,47206000,GOOGL,27.64341018676758,0.6096978790152083,-0.016148982900332547
2015-04-15 04:00:00+00:00,26.89800071716309,27.159500122070312,26.61849975585937,27.052000045776367,46962000,GOOGL,27.652250175476073,-0.0051688344701944665,0.0023342741336772293
2015-04-16 04:00:00+00:00,26.917499542236328,27.261499404907227,26.905000686645508,27.176000595092773,31722000,GOOGL,27.662470169067383,-0.32451769515778717,0.004583784899696039
2015-04-17 04:00:00+00:00,26.86549949645996,26.989999771118164,26.450000762939453,26.636999130249023,49234000,GOOGL,27.669110145568848,0.5520458987453503,-0.019833730241420388
2015-04-20 04:00:00+00:00,26.6875,27.290000915527344,26.667499542236328,27.22649955749512,38508000,GOOGL,27.683810119628905,-0.2178575780964374,0.022130887355725427
2015-04-21 04:00:00+00:00,27.31550025939941,27.388500213623047,27.11050033569336,27.145999908447266,29128000,GOOGL,27.69285011291504,-0.24358574841591357,-0.002956665394237011
2015-04-22 04:00:00+00:00,27.152999877929688,27.549999237060547,27.06599998474121,27.458999633789062,31806000,GOOGL,27.712750091552735,0.09193902773963197,0.011530233787571698
2015-04-23 04:00:00+00:00,27.52050018310547,28.058500289916992,27.503999710083008,27.87299919128418,78184000,GOOGL,27.730050086975098,1.4581525498333647,0.015077008012545337
2015-04-24 04:00:00+00:00,29.002500534057617,29.23500061035156,28.417499542236328,28.683000564575195,92168000,GOOGL,27.765710105895995,0.17886012483372557,0.02906043112663316
2015-04-27 04:00:00+00:00,28.638500213623047,28.775999069213867,28.114999771118164,28.30599975585937,48062000,GOOGL,27.785820083618162,-0.4785391893064838,-0.013143701889454235
2015-04-28 04:00:00+00:00,28.215999603271484,28.39150047302246,28.04800033569336,28.2185001373291,37178000,GOOGL,27.799030075073244,-0.22645749240564272,-0.0030912039597597103
2015-04-29 04:00:00+00:00,28.02549934387207,28.29199981689453,27.950000762939453,28.069499969482425,33622000,GOOGL,27.815410079956056,-0.09564796384958847,-0.005280229888957489
2015-04-30 04:00:00+00:00,27.92799949645996,28.055500030517575,27.336000442504883,27.438499450683597,47240000,GOOGL,27.82153007507324,0.40503241924930106,-0.022479934430070403
2015-05-01 04:00:00+00:00,27.52549934387207,27.56100082397461,27.1924991607666,27.558000564575195,36572000,GOOGL,27.82624008178711,-0.22582557154953428,0.004355235026841848
2015-05-04 04:00:00+00:00,27.54949951171875,27.83449935913086,27.36949920654297,27.642000198364254,35260000,GOOGL,27.837280082702637,-0.03587443946188341,0.0030481033481448367
2015-05-05 04:00:00+00:00,27.507999420166016,27.63050079345703,27.11849975585937,27.152000427246094,28528000,GOOGL,27.845320091247558,-0.19092456040839478,-0.017726639447284167
2015-05-06 04:00:00+00:00,27.131999969482425,27.19650077819824,26.61199951171875,26.753999710083008,39034000,GOOGL,27.841750068664552,0.36826977005047673,-0.014658246571169983
2015-05-07 04:00:00+00:00,26.795000076293945,27.26000022888184,26.67250061035156,27.101999282836918,31844000,GOOGL,27.836460037231447,-0.18419839114618025,0.0130073849340275
2015-05-08 04:00:00+00:00,27.443500518798828,27.63999938964844,27.401500701904297,27.44750022888184,28226000,GOOGL,27.82612003326416,-0.11361637985177742,0.012748171913048488
2015-05-11 04:00:00+00:00,27.42449951171875,27.668500900268555,27.280000686645508,27.28899955749512,21858000,GOOGL,27.80927001953125,-0.22560759583362858,-0.005774685128518014
2015-05-12 04:00:00+00:00,27.140499114990234,27.14800071716309,26.75,26.936500549316406,35282000,GOOGL,27.772980041503907,0.6141458504895233,-0.012917256546398312
2015-05-13 04:00:00+00:00,27.023500442504883,27.191999435424805,26.948999404907227,26.97450065612793,24238000,GOOGL,27.73368003845215,-0.31302080380930786,0.0014107291606773992
2015-05-14 04:00:00+00:00,27.19849967956543,27.48450088500977,27.125,27.459999084472656,31736000,GOOGL,27.704550018310545,0.3093489561845037,0.017998421343693474
2015-05-15 04:00:00+00:00,27.519500732421875,27.530000686645508,27.125,27.324499130249023,33440000,GOOGL,27.669609985351563,0.05369296697756491,-0.004934448606746375
2015-05-18 04:00:00+00:00,27.19099998474121,27.41699981689453,27.112499237060547,27.333499908447266,26706000,GOOGL,27.643379974365235,-0.2013755980861244,0.0003294032273139844
2015-05-19 04:00:00+00:00,27.399999618530277,27.670000076293945,27.356000900268555,27.464000701904297,47126000,GOOGL,27.6185599899292,0.7646221822811353,0.004774390176674767
2015-05-20 04:00:00+00:00,27.54599952697754,27.80349922180176,27.2549991607666,27.6254997253418,30840000,GOOGL,27.61121997833252,-0.3455841785850698,0.0058803895758095266
2015-05-21 04:00:00+00:00,27.51000022888184,27.88050079345703,27.46500015258789,27.840499877929688,34170000,GOOGL,27.612339973449707,0.10797665369649806,0.007782670167977458
2015-05-22 04:00:00+00:00,27.722999572753903,27.91200065612793,27.68099975585937,27.72599983215332,24266000,GOOGL,27.605689964294434,-0.2898448931811531,-0.004112715155202227
2015-05-26 04:00:00+00:00,27.628999710083008,27.66650009155273,27.148500442504883,27.35950088500977,37474000,GOOGL,27.599879989624025,0.5443006676007582,-0.013218601650517548
2015-05-27 04:00:00+00:00,27.43400001525879,27.76449966430664,27.32900047302246,27.712499618530277,34844000,GOOGL,27.592489967346193,-0.07018199284837487,0.01290223586329805
2015-05-28 04:00:00+00:00,27.68950080871582,27.788000106811523,27.540000915527344,27.708999633789062,23544000,GOOGL,27.589059944152833,-0.32430260590058546,-0.0001262962486023522
2015-05-29 04:00:00+00:00,27.65999984741211,27.69700050354004,27.25200080871582,27.266000747680664,43446000,GOOGL,27.568219947814942,0.8453109072375128,-0.015987545272771027
2015-06-01 04:00:00+00:00,27.436500549316406,27.528499603271484,27.179000854492188,27.46050071716309,33210000,GOOGL,27.553759956359862,-0.2356028172904295,0.007133424930275857
2015-06-02 04:00:00+00:00,27.37150001525879,27.93950080871582,27.32749938964844,27.69750022888184,31842000,GOOGL,27.54275997161865,-0.041192411924119245,0.008630560460633659
2015-06-03 04:00:00+00:00,27.7549991607666,27.89949989318848,27.607500076293945,27.76449966430664,26710000,GOOGL,27.532679977416993,-0.16117078072985366,0.0024189704800484783
2015-06-04 04:00:00+00:00,27.608999252319336,27.79800033569336,27.45599937438965,27.58449935913086,26866000,GOOGL,27.506829948425292,0.005840509172594534,-0.006483109991252074
2015-06-05 04:00:00+00:00,27.600000381469727,27.66650009155273,27.36899948120117,27.47649955749512,24396000,GOOGL,27.4893599319458,-0.09193776520509193,-0.003915235155427578
2015-06-08 04:00:00+00:00,27.480499267578125,27.49349975585937,27.147499084472656,27.173999786376957,27336000,GOOGL,27.46919994354248,0.1205115592720118,-0.0110093998868079
2015-06-09 04:00:00+00:00,27.17099952697754,27.242000579833984,26.9424991607666,27.107999801635746,30016000,GOOGL,27.453809928894042,0.09803921568627451,-0.002428791685436697
2015-06-10 04:00:00+00:00,27.28499984741211,27.73900032043457,27.25550079345703,27.6299991607666,30316000,GOOGL,27.445269927978515,0.009994669509594883,0.019256284600509606
2015-06-11 04:00:00+00:00,27.72450065612793,27.741500854492188,27.458499908447266,27.50200080871582,25872000,GOOGL,27.4406099319458,-0.14658925979680695,-0.004632586172225925
2015-06-12 04:00:00+00:00,27.357500076293945,27.4424991607666,27.2814998626709,27.37350082397461,25468000,GOOGL,27.438589935302733,-0.015615337043908472,-0.0046723867705104295
2015-06-15 04:00:00+00:00,27.136499404907227,27.20249938964844,26.96050071716309,27.149999618530277,27150000,GOOGL,27.440279922485352,0.06604366263546411,-0.008164874740777865
2015-06-16 04:00:00+00:00,27.224000930786133,27.33449935913086,27.078500747680664,27.24349975585937,32526000,GOOGL,27.441199913024903,0.1980110497237569,0.0034438356774516943
2015-06-17 04:00:00+00:00,27.270999908447266,27.417999267578125,27.090499877929688,27.32999992370605,24440000,GOOGL,27.442939910888672,-0.24860111910471622,0.003175075472015145
2015-06-18 04:00:00+00:00,27.399999618530277,27.862499237060547,27.399999618530277,27.80900001525879,41192000,GOOGL,27.45027992248535,0.6854337152209493,0.017526531024145853
2015-06-19 04:00:00+00:00,27.826000213623047,27.89550018310547,27.613000869750977,27.875999450683597,59290000,GOOGL,27.459779930114745,0.439357156729462,0.0024092716526320857
2015-06-22 04:00:00+00:00,27.97050094604492,28.280500411987305,27.945499420166016,27.983999252319336,34752000,GOOGL,27.470919914245606,-0.41386405801990217,0.0038742934339199156
2015-06-23 04:00:00+00:00,27.989500045776367,28.2450008392334,27.857500076293945,28.16950035095215,31396000,GOOGL,27.48566993713379,-0.09656998158379373,0.0066288273152179285
2015-06-24 04:00:00+00:00,28.124000549316406,28.131999969482425,27.840499877929688,27.92849922180176,28924000,GOOGL,27.50445991516113,-0.07873614473181297,-0.008555392397729946
2015-06-25 04:00:00+00:00,28.01499938964844,28.15699958801269,27.87299919128418,27.897499084472656,26684000,GOOGL,27.52136989593506,-0.07744433688286544,-0.00110998221146468
2015-06-26 04:00:00+00:00,27.98550033569336,28.0,27.592500686645508,27.652999877929688,43676000,GOOGL,27.530909881591796,0.6367860890421226,-0.008764198030892793
2015-06-29 04:00:00+00:00,27.337499618530277,27.545000076293945,27.011999130249023,27.0625,37756000,GOOGL,27.539419898986818,-0.1355435479439509,-0.021353917496704403
2015-06-30 04:00:00+00:00,27.254499435424805,27.295000076293945,26.976999282836918,27.00200080871582,34510000,GOOGL,27.53492992401123,-0.08597309036974256,-0.002235535936597864
2015-07-01 04:00:00+00:00,27.183000564575195,27.29050064086914,26.988000869750977,27.165000915527344,30760000,GOOGL,27.535309944152832,-0.10866415531729934,0.006036593657122977
2015-07-02 04:00:00+00:00,27.23699951171875,27.399999618530277,27.17849922180176,27.367000579833984,28124000,GOOGL,27.53346996307373,-0.08569570871261378,0.007436026412617527
2015-07-06 04:00:00+00:00,27.112499237060547,27.429000854492188,27.104999542236328,27.2810001373291,25614000,GOOGL,27.52162998199463,-0.08924761769307353,-0.003142486961770091
2015-07-07 04:00:00+00:00,27.37150001525879,27.549999237060547,26.99250030517578,27.50149917602539,33578000,GOOGL,27.497999954223634,0.31092371359412824,0.008082513015883759
2015-07-08 04:00:00+00:00,27.280000686645508,27.41399955749512,27.059999465942383,27.084999084472656,27662000,GOOGL,27.473579940795897,-0.17618678896896778,-0.015144632257568744
2015-07-09 04:00:00+00:00,27.4325008392334,27.444000244140625,27.231000900268555,27.232500076293945,29766000,GOOGL,27.453859939575196,0.07606102234111778,0.005445855521769197
2015-07-10 04:00:00+00:00,27.68549919128418,27.964500427246094,27.600000381469727,27.805500030517575,43436000,GOOGL,27.4485799407959,0.4592488073641067,0.02104103378750852
2015-07-13 04:00:00+00:00,27.975500106811523,28.64249992370605,27.934999465942383,28.58650016784668,41792000,GOOGL,27.47153995513916,-0.03784878902293029,0.02808797311581983
2015-07-14 04:00:00+00:00,28.725000381469727,29.48550033569336,28.708499908447266,29.208999633789062,74832000,GOOGL,27.50455993652344,0.7905819295558959,0.021775994343041453
2015-07-15 04:00:00+00:00,29.187000274658203,29.434499740600582,29.010499954223636,29.197999954223636,41466000,GOOGL,27.535679931640626,-0.4458787684413085,-0.00037658528889505927
2015-07-16 04:00:00+00:00,29.475000381469727,30.225000381469727,29.395999908447266,30.089000701904297,112642000,GOOGL,27.59441993713379,1.7164906188202382,0.030515814407752705
2015-07-17 04:00:00+00:00,34.0,35.150001525878906,33.900001525878906,34.98099899291992,257162000,GOOGL,27.758959922790527,1.2830027875925498,0.16258427255465538
2015-07-20 04:00:00+00:00,34.44900131225586,34.88999938964844,34.0885009765625,34.641998291015625,102436000,GOOGL,27.9097599029541,-0.6016674314245495,-0.009690995445067475
2015-07-21 04:00:00+00:00,34.24399948120117,35.279998779296875,34.20750045776367,34.76750183105469,75604000,GOOGL,28.05615993499756,-0.26193916201335465,0.0036228724158678728
2015-07-22 04:00:00+00:00,34.70100021362305,35.666500091552734,34.58100128173828,34.755001068115234,83100000,GOOGL,28.20547996520996,0.09914819321729008,-0.0003595530964576614
2015-07-23 04:00:00+00:00,34.592498779296875,34.80350112915039,33.579498291015625,33.73649978637695,76232000,GOOGL,28.34147994995117,-0.08264741275571601,-0.029305171930282856
2015-07-24 04:00:00+00:00,33.8385009765625,33.88949966430664,32.65900039672852,32.73849868774414,82622000,GOOGL,28.456759910583497,0.0838230664287963,-0.02958223600409823
2015-07-27 04:00:00+00:00,32.57849884033203,33.35350036621094,32.57749938964844,32.91350173950195,58382000,GOOGL,28.56582996368408,-0.2933843286291787,0.005345481887455211
2015-07-28 04:00:00+00:00,33.0880012512207,33.20500183105469,32.670501708984375,32.983001708984375,34364000,GOOGL,28.67900001525879,-0.41139392278441983,0.0021115945070958454
2015-07-29 04:00:00+00:00,33.112998962402344,33.166500091552734,32.641998291015625,33.07149887084961,36756000,GOOGL,28.793759994506836,0.06960772901874054,0.002683114249153626
2015-07-30 04:00:00+00:00,32.87200164794922,33.40250015258789,32.58449935913086,33.22800064086914,39606000,GOOGL,28.909039993286132,0.07753836108390467,0.0047322248873781
2015-07-31 04:00:00+00:00,33.23500061035156,33.25,32.86000061035156,32.875,34922000,GOOGL,29.014029998779296,-0.1182649093571681,-0.01062358956484922
2015-08-03 04:00:00+00:00,32.882999420166016,33.333499908447266,32.882999420166016,33.23600006103516,31348000,GOOGL,29.121940002441406,-0.10234236298035622,0.01098099044973881
2015-08-04 04:00:00+00:00,33.21699905395508,33.400001525878906,33.0255012512207,33.06399917602539,26188000,GOOGL,29.228699989318848,-0.16460380247543702,-0.005175137943612569
2015-08-05 04:00:00+00:00,33.287498474121094,33.99549865722656,33.27899932861328,33.66450119018555,36448000,GOOGL,29.354799995422365,0.3917824957996029,0.018161808284691057
2015-08-06 04:00:00+00:00,33.699501037597656,33.73749923706055,33.0364990234375,33.50749969482422,40660000,GOOGL,29.47069999694824,0.11556189640035118,-0.004663710728234402
2015-08-07 04:00:00+00:00,33.388999938964844,33.439998626708984,32.94350051879883,33.21950149536133,27544000,GOOGL,29.580910034179688,-0.3225774717166749,-0.008595036994281512
2015-08-10 04:00:00+00:00,33.35449981689453,33.58100128173828,33.01150131225586,33.15700149536133,34458000,GOOGL,29.6987300491333,0.2510165553296544,-0.001881424981910921
2015-08-11 04:00:00+00:00,34.979000091552734,35.20000076293945,34.215999603271484,34.51499938964844,109880000,GOOGL,29.83982002258301,2.1888095652678623,0.04095659538083061
2015-08-12 04:00:00+00:00,34.7244987487793,34.79999923706055,34.0255012512207,34.57350158691406,58498000,GOOGL,29.977340049743653,-0.4676192209683291,0.0016949789453906431
2015-08-13 04:00:00+00:00,34.459999084472656,34.701499938964844,34.10900115966797,34.32550048828125,36354000,GOOGL,30.108560066223145,-0.3785428561660228,-0.007173155371878212
2015-08-14 04:00:00+00:00,34.20199966430664,34.612998962402344,34.14500045776367,34.46849822998047,27598000,GOOGL,30.246240043640135,-0.24085382626395996,0.00416593318859366
2015-08-17 04:00:00+00:00,34.402000427246094,34.73699951171875,34.15299987792969,34.705501556396484,24680000,GOOGL,30.390820083618163,-0.10573229944198854,0.006875940020208705
2015-08-18 04:00:00+00:00,34.55350112915039,34.78799819946289,34.26599884033203,34.436500549316406,27710000,GOOGL,30.53607009887695,0.12277147487844409,-0.007750961519543268
2015-08-19 04:00:00+00:00,34.50550079345703,35.0099983215332,34.34000015258789,34.70199966430664,50194000,GOOGL,30.687950096130372,0.8114038253338145,0.007709816931311412
2015-08-20 04:00:00+00:00,34.45500183105469,34.80799865722656,33.763999938964844,33.9739990234375,57798000,GOOGL,30.81483009338379,0.1514922102243296,-0.02097863661781827
2015-08-21 04:00:00+00:00,33.551998138427734,33.644500732421875,32.154998779296875,32.201499938964844,91880000,GOOGL,30.90882007598877,0.5896743831966504,-0.05217222391894077
2015-08-24 04:00:00+00:00,30.030000686645508,31.38400077819824,29.65449905395508,30.905500411987305,129788000,GOOGL,30.979460067749024,0.4125816282107096,-0.04024655775147102
