Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name
2015-01-02 00:00:00-05:00,157.92880350302983,158.51473350888435,154.04809915045533,155.4832000732422,503400,0.0,0.0,RL
2015-01-05 00:00:00-05:00,152.66392593465307,153.27532994943016,150.1503876137412,151.05050659179688,1761800,0.0,0.0,RL
2015-01-06 00:00:00-05:00,151.18636301851683,151.56850024307653,147.11884060151877,148.1038818359375,1486500,0.0,0.0,RL
2015-01-07 00:00:00-05:00,149.17385152324394,151.9166699219624,149.02949402408188,151.8147735595703,620400,0.0,0.0,RL
2015-01-08 00:00:00-05:00,150.89764146083047,152.48559959300945,150.37964677893675,151.6364288330078,790700,0.0,0.0,RL
2015-01-09 00:00:00-05:00,150.44757185035144,150.6513774836441,147.9934690377127,149.445556640625,749200,0.0,0.0,RL
2015-01-12 00:00:00-05:00,148.30771721051238,149.45410329943104,147.10189588649786,148.11241149902344,1003200,0.0,0.0,RL
2015-01-13 00:00:00-05:00,149.352174854968,150.75330158965033,146.2272193554624,147.4500274658203,922300,0.0,0.0,RL
2015-01-14 00:00:00-05:00,145.88751795320223,147.288644320607,144.12124147427073,146.31210327148438,774500,0.0,0.0,RL
2015-01-15 00:00:00-05:00,146.76224573133143,146.76224573133143,143.8580820655687,143.90054321289062,532100,0.0,0.0,RL
2015-01-16 00:00:00-05:00,143.99389092408632,144.63076898935984,142.27006237334732,144.4014892578125,1249700,0.0,0.0,RL
2015-01-20 00:00:00-05:00,145.08085786096248,145.16576717915345,142.50787099228356,142.8475341796875,1083000,0.0,0.0,RL
2015-01-21 00:00:00-05:00,142.28706596120588,145.20821576676087,142.02382507012138,143.95144653320312,744300,0.0,0.0,RL
2015-01-22 00:00:00-05:00,144.55436554389107,146.13382401119293,143.75614278681203,145.06387329101562,1207500,0.0,0.0,RL
2015-01-23 00:00:00-05:00,144.7666655791866,145.65829770295719,143.22118112766233,143.31459045410156,955500,0.0,0.0,RL
2015-01-26 00:00:00-05:00,142.83054087436437,144.0448619828966,141.41242704524785,143.75613403320312,1030200,0.0,0.0,RL
2015-01-27 00:00:00-05:00,143.06829829009445,143.2126557768003,139.68011495971692,142.23611450195312,1303700,0.0,0.0,RL
2015-01-28 00:00:00-05:00,143.25508295094414,143.62872010199644,141.05573412498657,141.1321563720703,922800,0.0,0.0,RL
2015-01-29 00:00:00-05:00,141.91341615392344,144.80909161422963,141.62470119940198,144.38450622558594,764200,0.0,0.0,RL
2015-01-30 00:00:00-05:00,142.49937536932987,144.2486654571237,140.96237801951725,141.7181396484375,959500,0.0,0.0,RL
2015-02-02 00:00:00-05:00,141.33603260748103,143.03437471916462,139.272540203978,142.49090576171875,1068100,0.0,0.0,RL
2015-02-03 00:00:00-05:00,143.33155731664831,145.43751057793094,142.77960138836357,145.06387329101562,1181500,0.0,0.0,RL
2015-02-04 00:00:00-05:00,128.6493668383749,130.15240267305026,118.21306416702926,118.63764953613281,10498600,0.0,0.0,RL
2015-02-05 00:00:00-05:00,117.261984926781,121.60124794682402,115.91180655360503,120.3869400024414,4375100,0.0,0.0,RL
2015-02-06 00:00:00-05:00,120.78606919567903,120.78606919567903,117.5252432077958,117.92435455322266,2437800,0.0,0.0,RL
2015-02-09 00:00:00-05:00,117.65261792544266,117.77150132015431,114.72298123215548,115.56365203857422,1949700,0.0,0.0,RL
2015-02-10 00:00:00-05:00,116.37039259145652,116.75252992193516,114.53619300883867,114.73149871826172,1804800,0.0,0.0,RL
2015-02-11 00:00:00-05:00,115.05415052971912,115.72498972652451,114.07759638478582,114.78240966796875,1851400,0.0,0.0,RL
2015-02-12 00:00:00-05:00,114.90980731479755,115.65706886270212,114.00967531654221,115.3174057006836,1341200,0.0,0.0,RL
2015-02-13 00:00:00-05:00,115.40230882602953,116.46377234708321,114.52766392126675,114.80789184570312,1364000,0.0,0.0,RL
2015-02-17 00:00:00-05:00,114.81640091237357,116.11563132814409,113.36431299969625,115.77595520019531,1206200,0.0,0.0,RL
2015-02-18 00:00:00-05:00,115.74198334941677,116.45528371608506,115.49571655979102,115.84387969970703,1025700,0.0,0.0,RL
2015-02-19 00:00:00-05:00,115.52966243198378,116.76095720743554,115.22396049845716,116.31089782714844,1174100,0.0,0.0,RL
2015-02-20 00:00:00-05:00,116.12410171138323,119.29150502580934,115.86086084831616,118.28948974609375,1517900,0.0,0.0,RL
2015-02-23 00:00:00-05:00,118.6886096908293,118.89240239589225,117.4403275430448,117.7545166015625,1093600,0.0,0.0,RL
2015-02-24 00:00:00-05:00,117.49978313172313,118.09421317738492,117.07519764614798,117.26201629638672,720700,0.0,0.0,RL
2015-02-25 00:00:00-05:00,117.2704739266577,118.04320938363621,117.10912942726476,117.55918884277344,983700,0.0,0.0,RL
2015-02-26 00:00:00-05:00,117.55073604767688,118.05175678838299,116.51475934191546,116.74402618408203,758300,0.0,0.0,RL
2015-02-27 00:00:00-05:00,116.74400553455291,117.16859096211547,115.50422334216884,116.6845703125,813900,0.0,0.0,RL
2015-03-02 00:00:00-05:00,117.05819262973779,117.68657068968903,116.26845709740589,117.23651123046875,775600,0.0,0.0,RL
2015-03-03 00:00:00-05:00,117.58468123062453,117.58468123062453,115.1900133649272,115.42778015136719,901100,0.0,0.0,RL
2015-03-04 00:00:00-05:00,115.30888449384982,115.52117717040014,114.16251181486813,114.58709716796875,1138800,0.0,0.0,RL
2015-03-05 00:00:00-05:00,114.62956324769496,115.19850609055489,113.90776293330943,114.0351333618164,634100,0.0,0.0,RL
2015-03-06 00:00:00-05:00,113.91626538226177,114.46823421418111,111.66596779219084,112.0311050415039,1125100,0.0,0.0,RL
2015-03-09 00:00:00-04:00,111.91221233706675,112.94820173397322,111.39421763861351,112.82083129882812,975400,0.0,0.0,RL
2015-03-10 00:00:00-04:00,112.09903367087796,112.09903367087796,109.96761960797569,110.78282928466797,1165000,0.0,0.0,RL
2015-03-11 00:00:00-04:00,110.8167934168475,111.51311971760038,108.0909558274814,108.4051513671875,1248400,0.0,0.0,RL
2015-03-12 00:00:00-04:00,108.80424605592597,110.94414689299029,108.3541801423625,110.79978942871094,1049500,0.0,0.0,RL
2015-03-13 00:00:00-04:00,110.1629290031208,110.84226826385868,109.4835897423829,110.40069580078125,752500,0.0,0.0,RL
2015-03-16 00:00:00-04:00,110.4855990057784,110.90169730855595,109.5430190214869,110.13743591308594,864400,0.0,0.0,RL
2015-03-17 00:00:00-04:00,109.56002498326129,110.58751443960902,109.29678409704525,109.62796020507812,779800,0.0,0.0,RL
2015-03-18 00:00:00-04:00,109.50058629340232,112.6510160718844,109.39020288603908,112.3453140258789,1020400,0.0,0.0,RL
2015-03-19 00:00:00-04:00,112.17547899743522,113.31336487262513,111.74239355376369,112.63402557373047,890800,0.0,0.0,RL
2015-03-20 00:00:00-04:00,112.888767117137,113.68698973447313,112.51512989563345,113.09255981445312,1187100,0.0,0.0,RL
2015-03-23 00:00:00-04:00,113.07560085719601,114.08611630765354,113.04162676488566,113.67850494384766,538700,0.0,0.0,RL
2015-03-24 00:00:00-04:00,113.40676393363468,113.89078455610652,113.10954896808094,113.55960845947266,647900,0.0,0.0,RL
2015-03-25 00:00:00-04:00,113.73863946397427,114.55689575893777,113.24427032470705,113.24427032470703,982300,0.5,0.0,RL
2015-03-26 00:00:00-04:00,112.40039288746388,113.10785125830067,111.87193533578008,112.48563385009766,567100,0.0,0.0,RL
2015-03-27 00:00:00-04:00,112.26405742586427,113.35507442638874,111.05369784139478,111.84639739990234,562000,0.0,0.0,RL
2015-03-30 00:00:00-04:00,113.15899518484851,113.46584445434902,112.4430178913291,112.74134826660156,457300,0.0,0.0,RL
2015-03-31 00:00:00-04:00,112.0424396248575,113.26983704095964,111.76969186902868,112.0850601196289,622900,0.0,0.0,RL
2015-04-01 00:00:00-04:00,112.14468632801704,113.15898086248578,110.83204845009136,113.10784149169922,1026800,0.0,0.0,RL
2015-04-02 00:00:00-04:00,113.28686531916186,114.90633975093948,112.91182584924796,114.7870101928711,1398000,0.0,0.0,RL
2015-04-06 00:00:00-04:00,114.0113782720362,117.64243093932991,114.0113782720362,117.47196197509766,1807000,0.0,0.0,RL
2015-04-07 00:00:00-04:00,118.52885303959522,119.74773124539068,118.4777136614121,118.63966369628906,1541200,0.0,0.0,RL
2015-04-08 00:00:00-04:00,119.23634164256184,119.8926608426331,118.136805715383,118.852783203125,919800,0.0,0.0,RL
2015-04-09 00:00:00-04:00,118.75897997462816,120.25060569934179,118.65670122969279,119.55166625976562,880800,0.0,0.0,RL
2015-04-10 00:00:00-04:00,119.2618846651908,119.44940439470093,116.8923313624131,117.7276382446289,917600,0.0,0.0,RL
2015-04-13 00:00:00-04:00,117.35258751166076,117.62534818508836,116.60252167162436,117.22473907470703,662500,0.0,0.0,RL
2015-04-14 00:00:00-04:00,117.0628132588703,117.61685361411486,116.5428744978287,116.84972381591797,506100,0.0,0.0,RL
2015-04-15 00:00:00-04:00,117.62535765037953,117.94072582420615,117.18212802336545,117.25885009765625,628800,0.0,0.0,RL
2015-04-16 00:00:00-04:00,117.43782304209705,117.7702419687471,116.44908515556823,117.04574584960938,686500,0.0,0.0,RL
2015-04-17 00:00:00-04:00,116.05705064494839,116.55993866657937,113.75568699824227,114.02843475341797,782000,0.0,0.0,RL
2015-04-20 00:00:00-04:00,115.14499145304003,117.29293636591403,114.92338314688106,116.73037719726562,711200,0.0,0.0,RL
2015-04-21 00:00:00-04:00,116.89231354392145,117.48896122598268,114.68471061732284,115.87800598144531,759800,0.0,0.0,RL
2015-04-22 00:00:00-04:00,116.45762990538958,116.45762990538958,115.34956235897224,116.25305938720703,615700,0.0,0.0,RL
2015-04-23 00:00:00-04:00,116.69630923194123,118.20497316994211,116.21045904428317,117.08838653564453,585200,0.0,0.0,RL
