Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name,Date
118.80796598906238,120.06775410243307,118.34350321899076,118.53437805175781,5905716,0.0,0.0,IBM,2012-01-03
118.06985752717982,118.55341160602599,117.66901651241166,118.05076599121094,4546648,0.0,0.0,IBM,2012-01-04
117.58635843483671,117.7263360172063,116.49836378742575,117.49092102050781,4668403,0.0,0.0,IBM,2012-01-05
117.31911896441738,117.37638343982398,115.99570941751422,116.14204406738281,5122367,0.0,0.0,IBM,2012-01-06
115.92574511794069,115.97028529211786,114.69777271897735,115.53762817382812,5440455,0.0,0.0,IBM,2012-01-09
116.58105091449858,116.89281171116521,115.2894472595658,115.35943603515625,5398406,0.0,0.0,IBM,2012-01-10
114.99042650433032,116.31383603463344,114.84408170122106,116.0020751953125,4299897,0.0,0.0,IBM,2012-01-11
115.70938310795873,115.74119895821688,113.4952111555527,114.87588500976562,7197526,0.0,0.0,IBM,2012-01-12
114.19507955793449,114.27779263051362,112.83985455180783,113.99147033691406,5522043,0.0,0.0,IBM,2012-01-13
114.75501057135766,115.79846495229879,114.0933058117216,114.52596282958984,6279556,0.0,0.0,IBM,2012-01-17
114.41779094407421,115.54396857490086,114.20783474542914,115.20674896240234,4812228,0.0,0.0,IBM,2012-01-18
115.66483553781784,116.02750371128396,114.74862441171642,114.85679626464844,8961291,0.0,0.0,IBM,2012-01-19
118.19713178667067,120.2331429095968,117.54815146409999,119.94683074951172,13440786,0.0,0.0,IBM,2012-01-20
119.55869569745715,121.21932425126748,119.4059938710698,120.87574768066406,6016278,0.0,0.0,IBM,2012-01-23
120.01684987659075,122.35190821317593,119.94686108796874,122.11649322509766,5591602,0.0,0.0,IBM,2012-01-24
121.73471317558979,122.31371493244396,120.64036167205336,121.98921966552734,4560246,0.0,0.0,IBM,2012-01-25
122.02743742263195,122.66369372614706,121.18758194541402,121.51207733154297,4188916,0.0,0.0,IBM,2012-01-26
120.89487573817472,122.01468617900389,120.76762247454212,121.18119812011719,3514978,0.0,0.0,IBM,2012-01-27
120.50039175308498,122.6254835049333,119.75597393220208,122.4791488647461,4559514,0.0,0.0,IBM,2012-01-30
122.8545923987123,122.86095963431781,121.52482519998874,122.54283142089844,5048833,0.0,0.0,IBM,2012-01-31
122.93088874705056,123.94889447354807,122.4218858838018,122.55549621582031,5322885,0.0,0.0,IBM,2012-02-01
122.61914947682011,123.00726641837406,121.73475385362245,121.86200714111328,4087036,0.0,0.0,IBM,2012-02-02
122.75273701644795,123.51623622609414,122.5045977422978,123.20447540283203,4729698,0.0,0.0,IBM,2012-02-03
122.46642092839265,123.28082757410408,122.16102732194254,122.68275451660156,3807231,0.0,0.0,IBM,2012-02-06
122.44735686669547,123.52262726188872,122.1419530619541,123.01998138427734,3590918,0.0,0.0,IBM,2012-02-07
123.1349473628736,123.64593236204686,122.46427381698426,123.2435302734375,3978775,0.717017,0.0,IBM,2012-02-08
123.29458256370131,124.20796933181218,122.98798963257607,123.35845184326172,4054714,0.0,0.0,IBM,2012-02-09
122.4834105800862,122.91136028770079,122.17681761456137,122.90496826171875,3547091,0.0,0.0,IBM,2012-02-10
123.47346902777628,123.71619276246814,122.4706649248446,123.03274536132812,2571905,0.0,0.0,IBM,2012-02-13
122.48347364999313,123.02000651862683,121.8894532963944,122.77728271484375,3554413,0.0,0.0,IBM,2012-02-14
122.83475408185744,123.55652317460112,122.16409063272346,122.79643249511719,4205861,0.0,0.0,IBM,2012-02-15
123.02634891237014,123.43514301071997,122.63673089569308,123.28823852539062,3687673,0.0,0.0,IBM,2012-02-16
123.72895267587461,123.82476171453662,122.82833955675572,123.54371643066406,3918839,0.0,0.0,IBM,2012-02-17
123.74177831264558,124.06752714147721,122.93058186602204,123.52461242675781,3445106,0.0,0.0,IBM,2012-02-21
123.29463636214663,124.3868677842291,123.11579210672285,123.83116912841797,3426487,0.0,0.0,IBM,2012-02-22
123.83113682666368,127.25474489887205,123.45429271919943,126.22000122070312,8402204,0.0,0.0,IBM,2012-02-23
126.7118313466818,126.8267960708873,125.58126843234808,126.31581115722656,3507447,0.0,0.0,IBM,2012-02-24
125.6898593987905,126.92261325827415,125.25552780131908,126.16891479492188,3931286,0.0,0.0,IBM,2012-02-27
126.30947822746131,127.08234282629765,126.10507602716494,126.45638275146484,3313100,0.0,0.0,IBM,2012-02-28
126.37970504507634,127.21643873126791,125.4790816711397,125.6579360961914,5352487,0.0,0.0,IBM,2012-02-29
125.97729671431739,126.76931675486654,125.78566843909275,126.16891479492188,3724074,0.0,0.0,IBM,2012-03-01
