Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name,Date
13.260275800066735,13.481877087253078,13.210237239556436,13.317462921142578,41236600,0.06,0,CSCO,2012-01-03
13.181646762137177,13.581956682595388,13.117311068775297,13.574808120727539,52927700,0.0,0,CSCO,2012-01-04
13.531921207545603,13.581959788614963,13.34606264682435,13.524772644042969,37865300,0.0,0,CSCO,2012-01-05
13.54621186806845,13.581953305070845,13.460430510434907,13.474727630615234,27796900,0.0,0,CSCO,2012-01-06
13.489023950912767,13.653436732891787,13.431836837031005,13.560506820678711,37811500,0.0,0,CSCO,2012-01-09
13.639141984996137,13.760664793555087,13.417542050605787,13.460432052612305,45488300,0.0,0,CSCO,2012-01-10
13.539068518421086,13.682035684899292,13.489029941981267,13.631997108459473,32482200,0.0,0,CSCO,2012-01-11
13.667737959499489,13.724925090566485,13.553362333916745,13.68918228149414,31101700,0.0,0,CSCO,2012-01-12
13.589105964325542,13.703480233372407,13.496176018569443,13.624847412109375,32143700,0.0,0,CSCO,2012-01-13
13.746369311613703,13.810705004022713,13.660589297367519,13.803556442260742,40402800,0.0,0,CSCO,2012-01-17
13.846445187049582,14.032302303820718,13.817850945424187,13.967967987060547,56573500,0.0,0,CSCO,2012-01-18
14.068048014629328,14.261055095162364,14.010860883002737,14.14668083190918,52482100,0.0,0,CSCO,2012-01-19
14.11808689054969,14.246758280362204,14.060899757682884,14.239609718322754,42046700,0.0,0,CSCO,2012-01-20
14.18957101921332,14.346835292313076,13.9822668122898,14.175273895263672,50013100,0.0,0,CSCO,2012-01-23
14.118080881014162,14.196713666528304,13.982260986975614,14.168119430541992,30828500,0.0,0,CSCO,2012-01-24
14.153828209339203,14.203868143162966,13.92507967994,14.175273895263672,37205000,0.0,0,CSCO,2012-01-25
14.275351036013628,14.289648159963274,14.089492515014578,14.175273895263672,36818500,0.0,0,CSCO,2012-01-26
13.996565458940104,14.07519828576892,13.839301168731405,13.982268333435059,43539600,0.0,0,CSCO,2012-01-27
13.867894056292561,14.032306909253784,13.774965467407633,13.982268333435059,31384800,0.0,0,CSCO,2012-01-30
14.075190762826582,14.103783635105351,13.89648087987761,14.04659652709961,40629600,0.0,0,CSCO,2012-01-31
14.18241522483361,14.26104800300864,14.082338135118547,14.153820991516113,57074800,0.0,0,CSCO,2012-02-01
14.175266666504236,14.282492314548675,14.153820991516113,14.153820991516113,36405200,0.0,0,CSCO,2012-02-02
14.289644568733623,14.439761605580387,14.232457450755913,14.361128807067871,54491000,0.0,0,CSCO,2012-02-03
14.32538864118228,14.439762887289845,14.239607274877327,14.43261432647705,37141900,0.0,0,CSCO,2012-02-06
14.361131211151333,14.532692593804198,14.296795522225425,14.439764022827148,61422400,0.0,0,CSCO,2012-02-07
14.454060406514161,14.618474598343097,14.361131831522785,14.604177474975586,91349200,0.0,0,CSCO,2012-02-08
14.461209634663465,14.647068156660499,14.203868219431934,14.296796798706055,131157200,0.0,0,CSCO,2012-02-09
14.146676985820545,14.339682650431934,14.103785626174995,14.225308418273926,63115200,0.0,0,CSCO,2012-02-10
14.30394113855555,14.339682574622826,14.225308343069477,14.318238258361816,50426600,0.0,0,CSCO,2012-02-13
14.225308528674258,14.346831321716309,14.175269972147838,14.346831321716309,31854000,0.0,0,CSCO,2012-02-14
14.361135250715002,14.446915284445687,14.189573819804579,14.232463836669922,44880700,0.0,0,CSCO,2012-02-15
14.282497276305524,14.489801449530834,14.232458714064533,14.43261432647705,42558500,0.0,0,CSCO,2012-02-16
14.439765105809462,14.546990807578347,14.296796594485102,14.504100799560547,54249700,0.0,0,CSCO,2012-02-17
14.511245864758223,14.647065794204913,14.418317300472742,14.554137229919434,41222900,0.0,0,CSCO,2012-02-21
14.589879769202657,14.625621212745965,14.332537012655068,14.382576942443848,36219200,0.0,0,CSCO,2012-02-22
14.35398548958817,14.475508330107276,14.2396112118583,14.461211204528809,30008000,0.0,0,CSCO,2012-02-23
14.489801494176541,14.53269149573689,14.375427247716571,14.396871566772461,27220500,0.0,0,CSCO,2012-02-24
14.28964831212901,14.482655397158153,14.27535118802712,14.418319702148438,37170200,0.0,0,CSCO,2012-02-27
14.411169777327336,14.454059782128384,14.311092644975332,14.439764022827148,34349100,0.0,0,CSCO,2012-02-28
14.425463635289766,14.439760754803931,14.182418057342394,14.211010932922363,46229800,0.0,0,CSCO,2012-02-29
14.232456612193612,14.268198047530666,14.110933823219927,14.211010932922363,43149300,0.0,0,CSCO,2012-03-01
14.182420775777242,14.218162217965084,14.089490844571054,14.12523365020752,27449600,0.0,0,CSCO,2012-03-02
14.10378805779789,14.118085180144696,13.910780996461913,14.010859489440918,31971300,0.0,0,CSCO,2012-03-05
13.889337900135677,13.960822154719322,13.810705083748791,13.925079345703125,36742300,0.0,0,CSCO,2012-03-06
13.939373827560352,13.960819508905749,13.867889586524191,13.875038146972656,34751400,0.0,0,CSCO,2012-03-07
13.98941376062005,14.139530817878134,13.96082087946766,14.068046569824219,36655500,0.0,0,CSCO,2012-03-08
14.103782446658581,14.218156653032393,14.068041018459798,14.153820991516113,26274400,0.0,0,CSCO,2012-03-09
14.168125333288849,14.211015341689004,14.053751068589248,14.175273895263672,26316200,0.0,0,CSCO,2012-03-12
14.225308277750782,14.454056739807129,14.218159717880473,14.454056739807129,33326000,0.0,0,CSCO,2012-03-13
14.411169777327336,14.568434037230293,14.339685527026475,14.439764022827148,41190400,0.0,0,CSCO,2012-03-14
14.339689560557805,14.439768084509009,14.153831002875917,14.232463836669922,55020200,0.0,0,CSCO,2012-03-15
14.30394113855555,14.332534014719693,14.225308343069477,14.318238258361816,56363000,0.0,0,CSCO,2012-03-16
14.25390444042178,14.49695005501136,14.25390444042178,14.396871566772461,30276500,0.0,0,CSCO,2012-03-19
14.325387149870373,14.754289846399514,14.303941469664547,14.704251289367676,61659600,0.0,0,CSCO,2012-03-20
14.697101036334239,14.761436706092443,14.546985382530604,14.654211044311523,39135200,0.0,0,CSCO,2012-03-21
14.54699039359675,14.704254660819066,14.489803263384205,14.568434715270996,32211700,0.0,0,CSCO,2012-03-22
14.53984303757412,14.71855300473855,14.475507340319016,14.675662994384766,27646700,0.0,0,CSCO,2012-03-23
14.797186377879571,14.911560652050037,14.76144356504574,14.897263526916504,29098800,0.0,0,CSCO,2012-03-26
14.961595171185014,15.047375171837498,14.925852368039374,14.947298049926758,44476400,0.0,0,CSCO,2012-03-27
14.904408148157575,15.090266635398338,14.818626783489325,15.06882095336914,39839300,0.0,0,CSCO,2012-03-28
14.983041124822414,15.183196753936732,14.904409676217487,15.0330810546875,36518000,0.0,0,CSCO,2012-03-29
15.097420686742971,15.147459266227385,14.997342164325113,15.118865013122559,35673900,0.0,0,CSCO,2012-03-30
15.111711457207536,15.226085704941573,15.047375772426067,15.147454261779785,30716500,0.0,0,CSCO,2012-04-02
15.147455190186749,15.204859037866488,14.803030735492628,14.93936538696289,64106700,0.08,0,CSCO,2012-04-03
14.810205758040489,14.90348786194003,14.530362183573118,14.609292984008789,43848100,0.0,0,CSCO,2012-04-04
14.480129794174527,14.616464400344535,14.401199016610539,14.508831024169922,30611900,0.0,0,CSCO,2012-04-05
14.329446998255705,14.46578163401096,14.257693223388701,14.322271347045898,26416300,0.0,0,CSCO,2012-04-09
14.307924006335922,14.422731709268914,14.006553443982872,14.02807903289795,44896400,0.0,0,CSCO,2012-04-10
14.121360187104255,14.379678185453818,14.078307643584555,14.365326881408691,40610100,0.0,0,CSCO,2012-04-11
14.415554665414076,14.551889312719323,14.336623864034882,14.394027709960938,32041300,0.0,0,CSCO,2012-04-12
14.365325737031897,14.379677039933764,14.200289859507139,14.243342399597168,27901500,0.0,0,CSCO,2012-04-13
14.293569778151026,14.322271013706725,14.042427466115065,14.157235145568848,35250100,0.0,0,CSCO,2012-04-16
14.214637290836833,14.458603922747903,14.171584758327626,14.40837574005127,28770700,0.0,0,CSCO,2012-04-17
14.31509827719739,14.458607207704706,14.264868714473403,14.394027709960938,27563400,0.0,0,CSCO,2012-04-18
14.36532778890443,14.573416236241544,14.19311623533089,14.286396980285645,34583500,0.0,0,CSCO,2012-04-19
14.30074828523738,14.379679093856167,14.236168781570333,14.286396980285645,34257200,0.0,0,CSCO,2012-04-20
14.185940281101955,14.193115933425187,14.049605624192,14.121360778808594,27406400,0.0,0,CSCO,2012-04-23
14.178763980357225,14.243343479697243,13.884569091637442,13.934797286987305,67526600,0.0,0,CSCO,2012-04-24
14.056776722556686,14.128531853926848,13.827161397064403,13.985021591186523,48461800,0.0,0,CSCO,2012-04-25
13.97784696200252,14.114181584700937,13.898917543484822,14.063953399658203,43037600,0.0,0,CSCO,2012-04-26
14.092649016367783,14.372493800752286,14.049596499006649,14.336615562438965,47505900,0.0,0,CSCO,2012-04-27
14.243343383322074,14.472958771148186,14.221816427482501,14.46578311920166,36405500,0.0,0,CSCO,2012-04-30
14.429897613438749,14.465774483137219,14.336615562438965,14.336615562438965,31761800,0.0,0,CSCO,2012-05-01
14.286396103347009,14.30792305945323,14.085481952202663,14.236167907714844,32168300,0.0,0,CSCO,2012-05-02
14.293574802453765,14.315101763149055,14.099836262044091,14.150064468383789,29626200,0.0,0,CSCO,2012-05-03
14.006550251171214,14.013725902045799,13.654951570009336,13.719531059265137,41733900,0.0,0,CSCO,2012-05-04
13.64777863917467,13.819990188640553,13.633427334565246,13.690831184387207,34078500,0.0,0,CSCO,2012-05-07
13.561674377438935,13.561674377438935,13.360761554817412,13.425339698791504,52278000,0.0,0,CSCO,2012-05-08
13.332053727000474,13.55449342303148,13.260298589005348,13.475564002990723,78275200,0.0,0,CSCO,2012-05-09
12.320309627876345,12.42794164512414,12.026114808711874,12.061991691589355,198450600,0.0,0,CSCO,2012-05-10
12.026121295311293,12.191157235348669,11.839558392767092,11.846734046936035,75215300,0.0,0,CSCO,2012-05-11
11.767797538635802,12.076343675865145,11.746271955136827,11.99023723602295,57497300,0.0,0,CSCO,2012-05-14
12.011763562333101,12.026114862995012,11.84672771056719,11.868254661560059,66148000,0.0,0,CSCO,2012-05-15
12.076343671181393,12.11939620677808,11.918483461583262,11.975887298583984,57794300,0.0,0,CSCO,2012-05-16
11.975893623430359,12.054823085606843,11.875435829162598,11.875435829162598,41625200,0.0,0,CSCO,2012-05-17
11.918483329085307,11.940008912336634,11.746271819997615,11.818025588989258,57520600,0.0,0,CSCO,2012-05-18
11.846726840489492,11.983061449533901,11.746270480464801,11.96153450012207,37628500,0.0,0,CSCO,2012-05-21
11.954362791586954,12.069170489070817,11.925661551523842,12.00459098815918,42979200,0.0,0,CSCO,2012-05-22
11.882605208073166,12.02611548488269,11.789324486177778,11.975887298583984,42459500,0.0,0,CSCO,2012-05-23
11.975890355725184,11.983066008258966,11.731923644039735,11.760624885559082,52604300,0.0,0,CSCO,2012-05-24
11.810851995651502,11.8826071457573,11.710395606672778,11.717571258544922,41838300,0.0,0,CSCO,2012-05-25
11.846730900875146,11.940011643067228,11.760624442330686,11.904134750366211,37091400,0.0,0,CSCO,2012-05-29
11.81085308467977,11.825204389747334,11.731923644039735,11.760624885559082,36488300,0.0,0,CSCO,2012-05-30
11.739098214161357,11.853905906884373,11.66734306405556,11.717571258544922,51969400,0.0,0,CSCO,2012-05-31
