High_Regress,Low_Regress,Open_Regress,Close_Regress,High_RNN,Low_RNN,Open_RNN,Close_RNN,Target_high,Target_low
225.9511,222.0134,223.3106,224.53903,95.79265,92.80934,94.82049,93.03507,42.579498291015625,42.06900024414063
226.53316,222.58751,223.88669,225.1188,96.012375,93.03944,95.05135,93.26654,42.59999847412109,42.3385009765625
225.85825,221.9218,223.21867,224.44653,96.00232,93.029396,95.040634,93.25708,42.47800064086914,42.262001037597656
226.63025,222.68329,223.98279,225.21552,96.00689,93.03255,95.04367,93.26121,42.95000076293945,42.37649917602539
226.23312,222.29158,223.58974,224.81996,96.25575,93.29453,95.30589,93.52534,42.650001525878906,42.3754997253418
228.05135,224.08502,225.38934,226.63106,96.07812,93.10501,95.115005,93.336655,43.02949905395508,42.3759994506836
226.8625,222.91238,224.21266,225.44687,96.089874,93.11581,95.12577,93.34817,42.679500579833984,42.20000076293945
226.13261,222.19244,223.49025,224.71985,95.928604,92.94877,94.95689,93.17938,42.29399871826172,41.8650016784668
227.1681,223.21382,224.51514,225.75128,95.82719,92.8446,94.85132,93.07388,42.33700180053711,42.03950119018555
225.58925,221.65646,222.95244,224.1786,95.900696,92.92102,94.92866,93.1515,42.23149871826172,41.72999954223633
227.39297,223.43562,224.7377,225.97525,95.84947,92.868286,94.875206,93.09815,42.18600082397461,41.87950134277344
227.1533,223.19922,224.50049,225.73654,95.92085,92.94235,94.95013,93.17343,42.186500549316406,41.89250183105469
226.2387,222.29707,223.59525,224.8255,95.85448,92.87418,94.88169,93.10438,42.78200149536133,42.05149841308594
228.15373,224.18602,225.49068,226.73303,96.27703,93.31817,95.32741,93.555336,42.86949920654297,42.5625
227.34312,223.38644,224.68837,225.9256,96.34289,93.38396,95.39219,93.6229,43.0099983215332,42.67649841308594
227.12447,223.17078,224.47194,225.7078,96.44745,93.49341,95.50316,93.73275,43.19649887084961,42.875
227.92517,223.96057,225.26447,226.50537,96.568855,93.62138,95.63111,93.86275,43.12200164794922,42.88650131225586
229.70895,225.72006,227.02998,228.28217,96.505005,93.55196,95.56155,93.79243,43.99800109863281,43.30550003051758
229.91919,225.92743,227.23807,228.49158,97.04727,94.1293,96.14072,94.37605,44.61249923706055,43.9640007019043
231.03038,227.02348,228.33789,229.59842,97.29701,94.3949,96.40551,94.64247,44.64950180053711,44.25749969482422
232.08983,228.0685,229.38649,230.65372,97.30079,94.39325,96.40487,94.63657,44.66899871826172,44.35900115966797
233.20676,229.1702,230.49199,231.76627,97.3738,94.4605,96.47514,94.70344,46.79499816894531,46.1609992980957
231.89273,227.87408,229.1914,230.4574,97.95941,95.08193,97.09984,95.3306,46.79100036621094,46.040000915527344
232.57959,228.55157,229.87123,231.14156,98.08566,95.269035,97.27177,95.5246,47.14950180053711,46.54999923706055
234.20235,230.15222,231.47739,232.75795,98.30847,95.494934,97.50135,95.742256,47.5099983215332,46.760501861572266
233.68166,229.63863,230.96202,232.2393,98.50861,95.704956,97.712715,95.94758,47.95700073242188,47.368499755859375
233.95117,229.90448,231.22878,232.50777,98.69878,95.909195,97.91688,96.14901,47.922000885009766,47.40499877929688
234.95747,230.89708,232.2248,233.51013,98.623825,95.81015,97.82231,96.05101,48.04949951171875,47.369998931884766
235.24345,231.17915,232.50784,233.79498,98.68715,95.86419,97.87987,96.10616,48.11000061035156,47.720001220703125
234.74698,230.68944,232.01645,233.30045,98.66125,95.82807,97.845695,96.07073,47.83549880981445,47.492000579833984
237.69417,233.59648,234.93347,236.2361,98.5954,95.74626,97.76682,95.98727,47.89950180053711,47.43050003051758
235.65045,231.58061,232.91068,234.2004,98.56496,95.70894,97.73098,95.949776,47.89899826049805,47.60300064086914
235.80646,231.73448,233.06508,234.35579,98.566444,95.70729,97.73023,95.94715,48.1349983215332,47.64099884033203
234.25797,230.20709,231.53244,232.81337,98.61448,95.75924,97.7822,95.99814,48.29499816894531,48.01750183105469
233.11641,229.08109,230.40257,231.67627,98.684425,95.83971,97.86124,96.07838,48.04949951171875,47.00299835205078
232.08896,228.06763,229.38564,230.65285,98.24515,95.33768,97.36625,95.581184,47.70899963378906,47.0634994506836
232.84457,228.81296,230.13351,231.4055,98.31729,95.42981,97.45531,95.67192,47.97800064086914,47.59999847412109
233.91367,229.86748,231.19167,232.4704,98.36851,95.48909,97.51331,95.7312,48.24100112915039,47.82799911499024
234.92969,230.86967,232.1973,233.48245,98.57215,95.717445,97.73914,95.95554,48.72549819946289,48.22499847412109
233.90425,229.8582,231.18234,232.46103,98.719795,95.87401,97.89622,96.10844,48.90599822998047,48.58150100708008
235.88867,231.81558,233.14645,234.43767,98.895615,96.070755,98.09043,96.30234,49.78900146484375,48.89099884033203
233.50247,229.46188,230.78467,232.06082,99.307106,96.520706,98.53702,96.74629,49.81949996948242,49.36800003051758
233.84987,229.80455,231.12851,232.40686,99.35616,96.58209,98.59485,96.80978,49.88100051879883,49.56800079345703
232.85742,228.82564,230.14624,231.4183,99.489006,96.72204,98.73431,96.951485,49.97999954223633,49.08399963378906
229.9526,225.96037,227.27113,228.52486,99.40355,96.6024,98.6204,96.84017,49.65700149536133,49.06449890136719
230.84088,226.83656,228.15033,229.40965,99.37995,96.58362,98.60021,96.820564,49.82400131225586,49.35350036621094
230.37502,226.37704,227.68924,228.94563,99.50893,96.731094,98.74555,96.963425,50.369998931884766,49.772499084472656
230.3881,226.38995,227.70218,228.95866,99.62981,96.874146,98.88506,97.10207,50.43050003051758,49.7400016784668
230.37978,226.38173,227.69394,228.95036,99.48945,96.69576,98.712944,96.93013,50.195499420166016,49.79349899291992
231.7256,227.70923,229.026,230.29091,99.53552,96.75598,98.77071,96.98695,50.27999877929688,49.83100128173828
231.85123,227.83315,229.15033,230.41605,99.60922,96.83303,98.84813,97.06214,50.275001525878906,47.66849899291992
232.41928,228.39345,229.71257,230.98187,98.99217,96.09576,98.130035,96.3488,48.400001525878906,46.84000015258789
232.20782,228.18488,229.50328,230.77124,98.58283,95.65671,97.694016,95.91056,48.89550018310547,48.10049819946289
232.46521,228.43875,229.75803,231.02762,98.72019,95.82685,97.859116,96.069214,48.98500061035156,47.97549819946289
231.82306,227.80536,229.12245,230.38799,98.757866,95.861435,97.89586,96.10552,48.03400039672852,47.01850128173828
231.3655,227.35402,228.66957,229.93222,98.58841,95.6669,97.70504,95.91719,47.997501373291016,47.435001373291016
232.25734,228.23372,229.55229,230.82057,98.53368,95.61049,97.647934,95.861115,48.96500015258789,48.40999984741211
232.31035,228.286,229.60475,230.87337,98.81732,95.93022,97.96413,96.17187,49.03950119018555,48.40999984741211
232.43913,228.41304,229.73222,231.00166,98.8137,95.91709,97.95256,96.163704,48.977500915527344,48.47249984741211
231.55406,227.54002,228.85622,230.12006,98.91901,96.04015,98.073395,96.281815,49.025001525878906,48.66550064086914
230.26373,226.26727,227.57909,228.83478,98.94018,96.055534,98.09007,96.29988,49.33100128173828,48.72299957275391
229.31003,225.32657,226.63515,227.88481,99.117645,96.252846,98.28614,96.491066,49.699501037597656,48.51649856567383
230.76476,226.76147,228.07498,229.33383,98.92846,96.03093,98.06852,96.27617,48.36100006103516,47.35449981689453
229.80319,225.813,227.12326,228.37604,98.470894,95.536156,97.575584,95.78903,48.1619987487793,46.80799865722656
230.61514,226.6139,227.92691,229.18481,98.552124,95.63401,97.670876,95.879776,47.58300018310547,46.47999954223633
233.51039,229.4697,230.79251,232.06871,98.18028,95.22911,97.26865,95.48307,47.25,46.480499267578125
232.87265,228.84065,230.1613,231.43347,98.006645,95.05491,97.091934,95.30549,46.71200180053711,45.76549911499024
234.78748,230.72939,232.05652,233.34079,97.83026,94.87268,96.90877,95.12212,46.81449890136719,45.93149948120117
236.70244,232.61827,233.9519,235.24826,98.01771,95.07801,97.11248,95.3235,46.80699920654297,45.99250030517578
238.00249,233.90059,235.23863,236.5432,97.91927,94.96876,97.00431,95.217705,47.233001708984375,46.48949813842773
237.56348,233.46758,234.80412,236.10593,98.15641,95.22666,97.26091,95.47186,47.65650177001953,47.09749984741211
236.4786,232.39748,233.73036,235.0253,98.33761,95.42401,97.45716,95.66742,47.74449920654297,47.25600051879883
237.38583,233.29236,234.6283,235.92899,98.37992,95.466606,97.49975,95.71251,48.48149871826172,47.85200119018555
238.63356,234.52307,235.86325,237.1718,98.61533,95.726715,97.757774,95.96815,48.935001373291016,48.2400016784668
237.46828,233.37367,234.7099,236.0111,98.74497,95.85381,97.88661,96.099304,48.87699890136719,48.50749969482422
237.34886,233.25587,234.5917,235.89214,99.01474,96.1379,98.17103,96.38398,49.16749954223633,48.540000915527344
239.37201,235.25146,236.59415,237.90736,99.14703,96.26764,98.30314,96.51563,49.54249954223633,48.60200119018555
238.3987,234.29141,235.6308,236.93787,99.32451,96.468475,98.50176,96.709724,49.77999877929688,49.35049819946289
239.36089,235.2405,236.58313,237.89629,99.40632,96.55434,98.58751,96.796486,49.93399810791016,49.23099899291992
239.57678,235.45345,236.79681,238.11133,99.43694,96.578354,98.61322,96.82321,49.75550079345703,49.20849990844727
239.12605,235.00887,236.35071,237.66237,99.50937,96.6468,98.68362,96.89363,50.30950164794922,49.51350021362305
239.09448,234.97772,236.31946,237.63092,99.675575,96.818855,98.8578,97.05908,48.83649826049805,48.18999862670898
241.14954,237.00478,238.35349,239.67793,98.7541,95.81061,97.855774,96.07345,48.6974983215332,48.01150131225586
240.4741,236.33855,237.68495,239.00514,98.61712,95.68598,97.726295,95.93792,48.47600173950195,46.85300064086914
236.45961,232.37875,233.71156,235.00638,98.43979,95.5054,97.54383,95.75689,48.089500427246094,47.26549911499024
237.47324,233.37856,234.7148,236.01602,98.49869,95.58305,97.61818,95.83025,48.05950164794922,47.08649826049805
238.18939,234.08496,235.42363,236.72939,98.2625,95.33066,97.36575,95.5801,47.7244987487793,47.24800109863281
239.56015,235.43704,236.78035,238.09477,98.260345,95.33533,97.36889,95.58235,47.45500183105469,46.6259994506836
240.75291,236.61356,237.9609,239.28285,98.301575,95.378136,97.41171,95.62586,47.5,46.97200012207031
241.78719,237.63373,238.98459,240.31308,98.170135,95.23995,97.27314,95.488,47.37699890136719,46.9900016784668
243.2739,239.10019,240.4561,241.79396,98.22244,95.30088,97.33301,95.54646,47.448001861572266,47.17499923706055
243.13368,238.96188,240.31732,241.6543,98.23014,95.31212,97.343254,95.558205,47.6245002746582,47.124000549316406
242.9201,238.75122,240.10593,241.44156,98.203705,95.281075,97.312515,95.52878,47.1879997253418,46.69599914550781
243.10432,238.93294,240.28827,241.62506,98.09422,95.16323,97.194984,95.41135,46.81499862670898,46.0890007019043
245.43503,241.23189,242.59511,243.94662,97.728,94.77784,96.809006,95.026146,46.667999267578125,46.06100082397461
245.92786,241.718,243.08289,244.43753,97.78386,94.8415,96.872246,95.08748,47.05199813842773,46.7244987487793
244.54121,240.35025,241.71045,243.05632,97.99235,95.06612,97.0959,95.31343,47.15349960327149,46.83200073242188
244.1068,239.92175,241.28047,242.62361,98.00899,95.08207,97.11181,95.330826,47.494998931884766,47.00199890136719
243.61542,239.43707,240.79413,242.13416,98.19463,95.27814,97.309,95.52364,47.19049835205078,46.38199996948242
243.19823,239.02556,240.38121,241.7186,97.83725,94.89168,96.9236,95.1415,46.55099868774414,46.17250061035156
242.01692,237.86035,239.21199,240.54192,97.709465,94.760315,96.79164,95.00756,46.41249847412109,45.93000030517578
240.56624,236.42943,237.77615,239.09692,97.56307,94.60953,96.63981,94.855804,47.09799957275391,46.30849838256836
242.2522,238.09242,239.44485,240.77628,98.00878,95.091385,97.12048,95.33359,47.27149963378906,46.762001037597656
241.57,237.41953,238.76965,240.09676,98.08294,95.16335,97.193146,95.4094,47.31549835205078,46.5369987487793
241.60674,237.45575,238.806,240.13333,98.0052,95.07537,97.10624,95.32253,47.0364990234375,46.505001068115234
242.07132,237.914,239.26582,240.5961,97.867355,94.92831,96.95933,95.17587,46.74250030517578,46.30550003051758
244.2029,240.01654,241.3756,242.71933,97.730354,94.78756,96.81737,95.03457,46.90950012207031,45.96549987792969
241.15536,237.01053,238.35925,239.68375,97.835594,94.90582,96.93357,95.15457,47.292999267578125,46.70249938964844
241.38446,237.23651,238.586,239.91194,98.07432,95.1661,97.19099,95.42031,47.86000061035156,47.3125
242.11255,237.95467,239.30664,240.63718,98.48272,95.602135,97.62649,95.85862,47.916500091552734,47.51399993896485
242.34566,238.1846,239.53737,240.86937,98.42032,95.51918,97.54571,95.77932,47.56949996948242,46.77999877929688
241.9167,237.76149,239.1128,240.4421,98.153885,95.22576,97.25429,95.485504,47.22499847412109,46.63399887084961
239.78876,235.66254,237.00662,238.32248,98.17649,95.25274,97.28254,95.50848,47.525001525878906,46.87649917602539
241.8412,237.68701,239.03807,240.36688,98.3886,95.4846,97.514015,95.7377,47.53499984741211,47.0004997253418
240.79314,236.65323,238.00073,239.32292,98.20564,95.282524,97.31311,95.536705,47.63399887084961,47.04999923706055
240.0958,235.9654,237.31052,238.62831,98.266365,95.35382,97.38367,95.60447,47.40449905395508,46.875
239.94943,235.82101,237.16565,238.48253,98.280334,95.370285,97.39989,95.619934,47.64250183105469,47.23699951171875
240.49867,236.36278,237.70929,239.02962,98.389534,95.492195,97.52083,95.73961,47.4015007019043,46.917999267578125
237.4885,233.39362,234.7299,236.03123,98.123146,95.200836,97.23075,95.44988,47.087501525878906,46.5625
239.56624,235.44304,236.78638,238.10083,97.99096,95.063,97.0924,95.31073,46.84299850463867,46.27000045776367
238.83453,234.72131,236.06216,237.372,97.81874,94.88311,96.91154,95.1304,46.89699935913086,46.33300018310547
239.00638,234.89081,236.23225,237.54317,97.99405,95.07464,97.102234,95.320724,47.5,46.875
241.40692,237.25865,238.60823,239.9343,98.338974,95.44712,97.47403,95.69226,47.63999938964844,46.96900177001953
241.27043,237.12402,238.47313,239.79836,98.3282,95.43098,97.45788,95.676834,47.5,47.04199981689453
242.02142,237.86479,239.21645,240.5464,98.21881,95.31262,97.33974,95.55728,46.98749923706055,46.22549819946289
241.71878,237.56627,238.9169,240.24495,97.95298,95.02778,97.05559,95.27253,47.20399856567383,46.75600051879883
242.27283,238.11276,239.46527,240.79681,98.00576,95.09056,97.11758,95.33339,48.27149963378906,47.09749984741211
243.30357,239.12947,240.48547,241.82353,98.55858,95.68791,97.71406,95.92828,48.30899810791016,47.77750015258789
243.31985,239.14554,240.50159,241.83975,98.80164,95.94383,97.96901,96.188034,48.79050064086914,48.29999923706055
239.95364,235.82518,237.16983,238.48672,99.10395,96.26284,98.28941,96.49978,48.887001037597656,48.09749984741211
240.00024,235.87114,237.21596,238.53314,98.94643,96.07627,98.1069,96.31794,48.62200164794922,48.135501861572266
238.98163,234.8664,236.20776,237.51851,98.934715,96.06732,98.09755,96.30834,48.720001220703125,48.28049850463867
237.22835,233.13701,234.47243,235.77211,98.86446,95.988884,98.01927,96.23397,49.32550048828125,48.51350021362305
236.68172,232.59782,233.93138,235.22762,99.28072,96.44754,98.475525,96.68211,49.7130012512207,48.92549896240234
237.15782,233.06744,234.40262,235.70186,99.3986,96.57731,98.6032,96.81324,50.02299880981445,49.57500076293945
236.80998,232.72435,234.05835,235.35538,99.42674,96.59446,98.62349,96.8313,49.87350082397461,49.05550003051758
236.40408,232.32397,233.6566,234.95107,99.28138,96.429726,98.46116,96.67015,50.37850189208984,49.39699935913086
235.32635,231.26093,232.5899,233.87756,99.59499,96.78202,98.81008,97.01295,50.57699966430664,50.05500030517578
234.69887,230.64198,231.96883,233.25253,99.58996,96.776955,98.80387,97.012054,50.73799896240234,50.35300064086914
235.51654,231.44852,232.77814,234.067,99.63782,96.82268,98.85134,97.05574,50.59999847412109,50.07600021362305
235.77779,231.7062,233.0367,234.32722,99.73259,96.91356,98.94461,97.14747,50.72800064086914,50.3025016784668
234.10953,230.06067,231.38551,232.6655,99.81525,97.00044,99.03193,97.232666,50.81549835205078,50.26599884033203
233.31635,229.2783,230.60046,231.87543,99.86575,97.0544,99.08578,97.286545,50.36600112915039,49.8650016784668
230.06366,226.06993,227.38106,228.63548,99.63077,96.783394,98.819405,97.02273,50.432498931884766,50.11349868774414
229.8092,225.81892,227.1292,228.38202,99.611694,96.7758,98.80929,97.01287,50.28950119018555,49.15499877929688
232.20238,228.1795,229.4979,230.76582,99.3032,96.42137,98.45973,96.670006,49.4630012512207,48.854000091552734
233.31897,229.28088,230.60306,231.87805,99.34428,96.46971,98.50758,96.714195,49.72150039672852,48.88600158691406
233.37389,229.33505,230.65741,231.93274,99.424194,96.55958,98.59661,96.80189,50.32550048828125,49.52349853515625
229.5032,225.5171,226.82634,228.07722,99.40551,96.54191,98.57816,96.785576,53.180999755859375,51.34249877929688
229.87285,225.88171,227.1922,228.44542,100.20515,97.37743,99.4194,97.60763,51.99150085449219,51.11650085449219
229.78589,225.79594,227.10614,228.35881,100.374954,97.58806,99.620514,97.81506,52.04999923706055,51.31499862670898
232.42336,228.39748,229.7166,230.98593,100.67668,97.88697,99.92584,98.10423,52.39300155639648,51.70000076293945
231.12941,227.12115,228.4359,229.69705,100.84401,98.06334,100.10195,98.2781,52.2760009765625,51.43299865722656
231.50136,227.48804,228.80405,230.06755,100.87533,98.10563,100.14113,98.319824,52.53300094604492,51.88249969482422
231.99167,227.97168,229.28934,230.55595,100.98371,98.22448,100.258385,98.43632,52.62950134277344,52.09999847412109
232.87288,228.84088,230.16153,231.4337,100.8895,98.118065,100.153175,98.336464,52.670501708984375,52.150001525878906
233.40039,229.3612,230.68364,231.95915,101.05965,98.3027,100.33649,98.517136,53.134498596191406,52.352500915527344
235.62852,231.55898,232.88898,234.17854,101.25249,98.51819,100.5484,98.72799,52.54399871826172,51.79249954223633
237.11394,233.02415,234.35918,235.65814,101.02545,98.249954,100.28649,98.474434,52.33150100708008,52.06100082397461
237.86397,233.76396,235.10153,236.40523,100.96642,98.18897,100.224785,98.416145,52.4370002746582,51.9630012512207
235.81807,231.74594,233.07658,234.36736,100.92664,98.13948,100.177155,98.37069,52.1150016784668,51.46649932861328
237.44823,233.3539,234.69005,235.99112,100.919014,98.13949,100.17563,98.36738,51.98149871826172,51.53799819946289
238.31256,234.20645,235.54555,236.85208,100.801834,98.011024,100.04775,98.24337,52.5880012512207,51.900001525878906
237.17897,233.0883,234.42355,235.72292,101.01058,98.25102,100.283134,98.47466,52.54999923706055,51.686500549316406
238.766,234.65372,235.99434,237.30373,100.799286,98.00103,100.0387,98.23985,51.935001373291016,51.63399887084961
240.27426,236.14142,237.48717,238.80608,100.76537,97.963005,100.00154,98.20136,52.51950073242188,51.95700073242188
239.77592,235.64987,236.99393,238.30971,101.0979,98.335175,100.3697,98.55898,52.77149963378906,52.36249923706055
239.78471,235.65855,237.00262,238.31845,101.13215,98.370415,100.40476,98.59719,53.00350189208984,52.59600067138672
241.24255,237.09653,238.44554,239.77058,101.24901,98.49823,100.531136,98.72242,53.652000427246094,52.73849868774414
240.92377,236.78209,238.13002,239.45305,101.69001,98.969444,101.00051,99.18481,54.0,52.72700119018555
239.02191,234.90614,236.24763,237.55864,101.49913,98.75422,100.78805,98.98102,52.9384994506836,51.48249816894531
240.18835,236.05669,237.40215,238.72052,101.01832,98.16564,100.21794,98.432785,52.20700073242188,51.50350189208984
239.88013,235.75266,237.09706,238.4135,100.87394,98.0279,100.07799,98.28329,51.86199951171875,50.845001220703125
239.49316,235.37096,236.71405,238.02805,100.65556,97.7848,99.83891,98.047714,51.56700134277344,50.46099853515625
238.73909,234.62717,235.9677,237.27692,100.45536,97.56231,99.62032,97.83183,51.83399963378906,50.11600112915039
239.31483,235.19508,236.53757,237.85042,100.421906,97.543045,99.59902,97.7983,51.979000091552734,50.76549911499024
240.69583,236.55725,237.90442,239.226,100.543686,97.69567,99.74808,97.93439,52.44599914550781,51.76800155639648
240.61314,236.4757,237.82257,239.14363,100.714745,97.88187,99.9341,98.11389,52.82099914550781,52.292999267578125
242.45021,238.28773,239.64084,240.97351,100.82442,97.990456,100.045425,98.22241,52.79999923706055,52.20600128173828
243.704,239.52443,240.88179,242.22238,100.87963,98.03964,100.09689,98.276184,53.125,52.243499755859375
243.33255,239.15805,240.51416,241.8524,100.91378,98.06502,100.12479,98.30719,52.77399826049805,52.32899856567383
243.94585,239.763,241.12117,242.46329,100.972015,98.125626,100.18566,98.36768,53.354000091552734,52.68000030517578
246.14278,241.93,243.29562,244.65161,101.09596,98.26202,100.32095,98.49834,53.76250076293945,53.00450134277344
245.41891,241.21599,242.57916,243.93057,101.40493,98.58597,100.64471,98.81918,54.324501037597656,53.51850128173828
244.77492,240.58076,241.94176,243.28911,101.73948,98.95052,101.00427,99.180214,54.24850082397461,53.61349868774414
244.86037,240.66505,242.02634,243.37422,101.71229,98.906204,100.9646,99.143524,54.061500549316406,53.43000030517578
245.13803,240.93893,242.30116,243.6508,101.53057,98.700356,100.763504,98.944565,53.8759994506836,53.45000076293945
245.31754,241.11598,242.47882,243.82959,101.43818,98.60638,100.66874,98.84952,53.58599853515625,53.38199996948242
245.27081,241.0699,242.43257,243.78307,101.39738,98.56497,100.626976,98.808014,53.44300079345703,52.93199920654297
245.37808,241.17572,242.53876,243.88991,101.38135,98.547035,100.609314,98.790596,53.41350173950195,52.91899871826172
246.14095,241.92819,243.29381,244.64978,101.31918,98.47589,100.53979,98.72256,53.242000579833984,52.66899871826172
245.99353,241.78278,243.14789,244.50294,101.23195,98.37809,100.44436,98.62681,52.90250015258789,52.6349983215332
246.38377,242.16771,243.53415,244.89166,101.167175,98.31,100.376595,98.557846,53.79899978637695,52.6510009765625
250.4076,246.13672,247.51678,248.89972,101.47371,98.65765,100.718925,98.88516,54.80500030517578,53.67150115966797
248.79979,244.55081,245.92545,247.29822,101.92594,99.13594,101.19496,99.36,55.20399856567383,54.7130012512207
249.79326,245.53075,246.90874,248.28778,102.17812,99.409424,101.46426,99.63277,55.67900085449219,55.09000015258789
247.60452,243.37183,244.7424,246.10762,102.43753,99.698326,101.74595,99.91896,55.95800018310547,55.5
249.47815,245.21992,246.59685,247.9739,102.56452,99.83969,101.8844,100.059586,55.922000885009766,55.40999984741211
251.40869,247.12418,248.50764,249.8969,102.55649,99.82791,101.873085,100.05116,55.63899993896485,55.19900131225586
250.95956,246.68117,248.06311,249.44952,102.49805,99.760895,101.806915,99.990036,55.74250030517578,55.32400131225586
252.87344,248.56897,249.9574,251.35591,102.59047,99.85148,101.89941,100.08159,56.56499862670898,55.4005012512207
252.19325,247.89804,249.28416,250.67838,103.00514,100.27341,102.325775,100.50161,57.44400024414063,56.33300018310547
250.14343,245.87614,247.25533,248.6366,103.04595,100.317406,102.36969,100.5464,56.96599960327149,56.17449951171875
250.96368,246.68523,248.06718,249.45363,103.20348,100.47153,102.52708,100.70294,57.02949905395508,56.22299957275391
253.04045,248.7337,250.1227,251.52226,103.180275,100.442474,102.49914,100.67847,57.18899917602539,56.625
252.41206,248.11388,249.50075,250.89633,103.327225,100.590485,102.64921,100.82638,58.34400177001953,57.09099960327149
254.83661,250.50539,251.90047,253.31137,103.68268,100.95386,103.016235,101.18842,58.92549896240234,58.36249923706055
254.36018,250.03545,251.42892,252.83682,103.91058,101.18247,103.24877,101.419365,59.352500915527344,58.369998931884766
253.91805,249.59933,250.99132,252.39642,103.83869,101.09806,103.16665,101.34269,59.25,58.59199905395508
254.74535,250.41537,251.81015,253.22047,104.016365,101.26954,103.34256,101.51864,59.37799835205078,58.4015007019043
255.75749,251.41373,252.81194,254.22865,104.15922,101.40755,103.48436,101.66165,59.900001525878906,59.20299911499024
254.02495,249.70479,251.09712,252.5029,104.23476,101.48096,103.55986,101.739235,59.39649963378906,58.72549819946289
254.29192,249.96811,251.36136,252.76881,104.01602,101.257866,103.33386,101.518715,59.31600189208984,58.60499954223633
253.77669,249.45992,250.85141,252.25562,104.12382,101.370155,103.44679,101.629974,59.372501373291016,58.46799850463867
256.44147,252.08841,253.48892,254.90997,104.03854,101.27443,103.35199,101.53943,56.56499862670898,55.55849838256836
259.10385,254.7145,256.12402,257.56192,102.44082,99.46012,101.578705,99.84359,55.7495002746582,52.83700180053711
260.14032,255.73683,257.14987,258.5943,101.344185,98.35105,100.46464,98.71393,54.36899948120117,51.5004997253418
260.15253,255.74887,257.16196,258.60648,101.29872,98.33808,100.43386,98.65301,54.32649993896485,52.73099899291992
259.93384,255.53316,256.9455,258.38864,101.11202,98.14086,100.23707,98.47199,53.19649887084961,50.23500061035156
261.10376,256.68716,258.1035,259.554,100.569336,97.58421,99.678085,97.9189,52.58599853515625,49.84999847412109
263.14816,258.7037,260.12695,261.59036,100.918945,97.9513,100.041885,98.26535,53.27849960327149,52.27450180053711
264.44058,259.97852,261.40616,262.87775,101.134186,98.19248,100.28112,98.49721,53.06100082397461,52.34600067138672
264.15103,259.69293,261.11957,262.58932,101.33436,98.40207,100.49061,98.70563,53.77349853515625,52.4900016784668
263.36935,258.92188,260.34586,261.8107,101.55368,98.64262,100.72947,98.933876,54.70500183105469,53.36149978637695
261.1886,256.77084,258.18744,259.6385,101.877884,98.99095,101.07745,99.26967,55.41550064086914,54.57749938964844
260.1317,255.72836,257.1414,258.58575,101.8802,98.98436,101.072624,99.27281,55.81449890136719,54.5
261.41138,256.99057,258.40796,259.8604,102.08661,99.20063,101.29055,99.48321,56.810001373291016,55.3754997253418
261.87625,257.44913,258.86807,260.32346,102.27881,99.40153,101.492744,99.68081,56.27299880981445,55.25749969482422
263.4437,258.9952,260.4195,261.88477,102.27134,99.384705,101.478584,99.673294,56.45000076293945,55.422000885009766
261.53342,257.11096,258.52872,259.98196,102.63358,99.771614,101.86454,100.046104,57.209999084472656,56.46699905395508
261.57892,257.15582,258.57376,260.02728,102.92045,100.080246,102.16992,100.349915,57.212501525878906,55.839500427246094
262.09253,257.66245,259.08212,260.53888,102.47744,99.58421,101.68241,99.884964,56.38249969482422,55.150001525878906
263.4459,258.99738,260.42163,261.88696,102.27491,99.35194,101.45538,99.66522,55.5634994506836,53.36449813842773
264.25607,259.7965,261.22354,262.69397,101.88971,98.931435,101.03878,99.26655,54.34450149536133,52.50550079345703
263.22513,258.7796,260.20312,261.66705,102.06634,99.13404,101.23528,99.44292,55.05899810791016,53.61349868774414
264.75418,260.28784,261.71655,263.19012,102.39471,99.50052,101.59668,99.79162,55.28150177001953,54.72499847412109
267.19757,262.69794,264.13492,265.62393,102.64935,99.76623,101.86345,100.05649,55.810001373291016,54.49549865722656
266.7801,262.28616,263.7217,265.2081,102.850296,99.97081,102.07197,100.26031,56.571998596191406,55.86000061035156
266.36713,261.87885,263.313,264.79675,103.187996,100.31893,102.42294,100.6072,58.04999923706055,56.714500427246094
266.35928,261.8711,263.30524,264.78894,103.75876,100.9332,103.029106,101.213524,58.90800094604492,57.959999084472656
268.6755,264.15573,265.59772,267.09607,103.8693,101.06131,103.15172,101.34065,58.900001525878906,56.72850036621094
267.4079,262.90543,264.3431,265.83344,103.34376,100.48572,102.58089,100.79272,57.98799896240234,57.11750030517578
268.99423,264.47012,265.91318,267.41354,103.44453,100.603745,102.69473,100.89762,58.125,56.78300094604492
271.26358,266.7086,268.15933,269.674,103.51806,100.68875,102.777794,100.97829,57.84049987792969,56.56800079345703
270.60608,266.06,267.50854,269.01907,103.19088,100.330215,102.42264,100.63502,55.96849822998047,54.44599914550781
273.34818,268.76477,270.2226,271.75046,102.47801,99.50851,101.621445,99.879715,55.27750015258789,54.12099838256836
275.50476,270.89197,272.35712,273.8986,102.24898,99.29146,101.39916,99.63647,55.435001373291016,54.36050033569336
276.0995,271.47858,272.94574,274.49097,102.24873,99.321045,101.423294,99.636856,54.19599914550781,52.48199844360352
271.90396,267.3402,268.79315,270.3119,101.62642,98.62418,100.7367,98.995766,53.3390007019043,51.243499755859375
274.14087,269.54666,271.00717,272.54004,101.184044,98.173996,100.28151,98.54353,52.9635009765625,50.52899932861328
