Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name
2015-01-02 00:00:00-05:00,41.588473631312624,41.7982421195288,41.1223234110839,41.75162887573242,1693400,0.0,0.0,ES
2015-01-05 00:00:00-05:00,41.76716741625078,41.80601574027045,41.215555594219225,41.37870788574219,1400700,0.0,0.0,ES
2015-01-06 00:00:00-05:00,41.47969493773284,42.1012293951789,41.223313270659496,41.40200424194336,2680800,0.0,0.0,ES
2015-01-07 00:00:00-05:00,41.72055165881848,42.22554723986478,41.417553717448534,42.00801086425781,1463200,0.0,0.0,ES
2015-01-08 00:00:00-05:00,41.92253846560131,42.31099787235531,41.82930903781917,42.07792282104492,2115100,0.0,0.0,ES
2015-01-09 00:00:00-05:00,42.07792279731833,42.1711522250479,41.262158636336935,41.549617767333984,1595600,0.0,0.0,ES
2015-01-12 00:00:00-05:00,41.72832112740341,41.75163071403873,41.16894143124185,41.4330940246582,1040100,0.0,0.0,ES
2015-01-13 00:00:00-05:00,41.68169521521279,42.35761374801823,41.45638804970763,41.70500183105469,1460900,0.0,0.0,ES
2015-01-14 00:00:00-05:00,41.355396727911305,42.08569949825788,41.33209010702376,42.07016372680664,1422800,0.0,0.0,ES
2015-01-15 00:00:00-05:00,42.19446880379966,42.84708083357926,41.95362286486187,42.80046463012695,2110200,0.0,0.0,ES
2015-01-16 00:00:00-05:00,42.986931999004334,43.17339090933057,42.66839234675104,43.15785217285156,1464300,0.0,0.0,ES
2015-01-20 00:00:00-05:00,43.04908018868353,43.30546487243389,42.70723690739376,43.01023483276367,1262100,0.0,0.0,ES
2015-01-21 00:00:00-05:00,42.86260929993421,43.38314644345759,42.52076609067069,43.32099151611328,1396800,0.0,0.0,ES
2015-01-22 00:00:00-05:00,43.53854734050521,43.5773927029996,42.816012336007006,43.165626525878906,1298400,0.0,0.0,ES
2015-01-23 00:00:00-05:00,43.28215172002223,43.63176582190255,43.08792199272321,43.38315200805664,1176700,0.0,0.0,ES
2015-01-26 00:00:00-05:00,43.25884423204201,43.367612402950584,42.86261393663464,43.352073669433594,889400,0.0,0.0,ES
2015-01-27 00:00:00-05:00,43.12677755296188,43.59293078703791,43.11900966606397,43.35985565185547,1052100,0.0,0.0,ES
2015-01-28 00:00:00-05:00,43.344316962442505,44.05131321938336,43.13454845143221,43.243316650390625,1223800,0.0,0.0,ES
2015-01-29 00:00:00-05:00,43.18116389607966,43.91146676446372,42.94808580107247,43.8182373046875,1060000,0.0,0.0,ES
2015-01-30 00:00:00-05:00,43.73276789520396,44.15230483458676,43.11900122059327,43.181156158447266,2041300,0.0,0.0,ES
2015-02-02 00:00:00-05:00,43.08792080527277,43.68614870451257,42.5984640398396,43.62399673461914,2120300,0.0,0.0,ES
2015-02-03 00:00:00-05:00,43.33653929414945,43.67061468908587,43.26661646814623,43.53853988647461,1569900,0.0,0.0,ES
2015-02-04 00:00:00-05:00,43.31322066634343,43.91144846437578,43.10345224648457,43.20445251464844,1739300,0.0,0.0,ES
2015-02-05 00:00:00-05:00,43.42976761186375,43.818227061115806,43.10346013336262,43.72499465942383,1231700,0.0,0.0,ES
2015-02-06 00:00:00-05:00,43.39868630066474,43.49968657836325,41.41754387769783,41.728309631347656,1859400,0.0,0.0,ES
2015-02-09 00:00:00-05:00,41.73608697293035,41.95362333070216,41.10678155603401,41.293243408203125,1465000,0.0,0.0,ES
2015-02-10 00:00:00-05:00,41.32431549182223,42.5596166693747,41.30100887305855,42.48192596435547,2298900,0.0,0.0,ES
2015-02-11 00:00:00-05:00,42.287693608289466,42.287693608289466,41.30877418914631,41.417545318603516,1895600,0.0,0.0,ES
2015-02-12 00:00:00-05:00,41.487466958057645,41.9303104567355,40.51631841469216,40.63285446166992,3488000,0.0,0.0,ES
2015-02-13 00:00:00-05:00,40.221094053716094,40.454169143983854,39.172251701945314,39.638404846191406,2894000,0.0,0.0,ES
2015-02-17 00:00:00-05:00,39.62287223400007,40.08902248656272,39.218873965380624,39.80156326293945,2602700,0.0,0.0,ES
2015-02-18 00:00:00-05:00,39.762699327769965,40.83484796427394,39.716083138805566,40.81930923461914,2162800,0.0,0.0,ES
2015-02-19 00:00:00-05:00,41.35539278269529,41.666161528865835,40.44639909026861,40.78824234008789,1119700,0.0,0.0,ES
2015-02-20 00:00:00-05:00,40.679463631435596,40.8814611895287,40.09677460607403,40.81930923461914,1880600,0.0,0.0,ES
2015-02-23 00:00:00-05:00,40.741625831210904,41.13008527913374,40.48524413671124,40.943626403808594,1164200,0.0,0.0,ES
2015-02-24 00:00:00-05:00,40.842628986130244,41.580702581764996,40.68724460330546,41.44085693359375,1251200,0.0,0.0,ES
2015-02-25 00:00:00-05:00,41.332085263503465,41.55739245138268,40.71831863322987,40.87370300292969,1479400,0.0,0.0,ES
2015-02-26 00:00:00-05:00,41.13057781049807,41.154071091445054,40.44924577601506,40.59804153442383,1204400,0.418,0.0,ES
2015-02-27 00:00:00-05:00,40.62154495182356,40.7233541737432,40.284793899467964,40.52756881713867,1176600,0.0,0.0,ES
2015-03-02 00:00:00-05:00,40.3317785310508,40.61370988809434,39.11007697967782,39.35285186767578,1904300,0.0,0.0,ES
2015-03-03 00:00:00-05:00,39.211885369688964,39.64261249508305,39.05525650933283,39.626949310302734,1266500,0.0,0.0,ES
2015-03-04 00:00:00-05:00,39.39983369646213,39.56429262667048,38.88296063905982,39.09440612792969,1119300,0.0,0.0,ES
2015-03-05 00:00:00-05:00,39.313685610950884,39.75224273499197,39.117900327019306,39.58778381347656,867800,0.0,0.0,ES
2015-03-06 00:00:00-05:00,38.84380526905574,39.094410233053765,38.01367744610484,38.18596649169922,1293900,0.0,0.0,ES
2015-03-09 00:00:00-04:00,38.5540513418182,38.632367275461355,38.131154262487364,38.26428985595703,965000,0.0,0.0,ES
2015-03-10 00:00:00-04:00,38.25643796498972,39.023918800221956,38.13113552019698,38.46005630493164,1286900,0.0,0.0,ES
2015-03-11 00:00:00-04:00,38.33476130766998,38.53054660241043,38.013673543793495,38.23295211791992,1102600,0.0,0.0,ES
2015-03-12 00:00:00-04:00,38.35826179531507,39.29803198415954,38.311272240266376,38.89862823486328,1187700,0.0,0.0,ES
2015-03-13 00:00:00-04:00,38.85946073449789,38.85946073449789,38.209455171808784,38.47572326660156,969500,0.0,0.0,ES
2015-03-16 00:00:00-04:00,38.687184018721226,39.30586341690016,38.58537480638406,38.969112396240234,1180000,0.0,0.0,ES
2015-03-17 00:00:00-04:00,38.90645093921178,39.24320185858375,38.59319329737163,38.788978576660156,1938200,0.0,0.0,ES
2015-03-18 00:00:00-04:00,38.84380902928002,40.08900387169265,38.60886722621949,39.80707550048828,2351700,0.0,0.0,ES
2015-03-19 00:00:00-04:00,39.71310039354597,40.33178282769607,39.44683219324387,39.728763580322266,1261500,0.0,0.0,ES
2015-03-20 00:00:00-04:00,39.877549549744145,40.33177289201699,39.55646176854828,39.94803237915039,2288300,0.0,0.0,ES
2015-03-23 00:00:00-04:00,40.02634582985667,40.41791641635506,39.96369310204262,40.30827713012695,1197800,0.0,0.0,ES
2015-03-24 00:00:00-04:00,40.151648952585106,40.39442379565253,39.67393235127796,39.791404724121094,1961400,0.0,0.0,ES
2015-03-25 00:00:00-04:00,39.877549983952086,40.237797220088055,39.25103759765625,39.25103759765625,1251900,0.0,0.0,ES
2015-03-26 00:00:00-04:00,39.26668899533204,39.626933135898476,38.79680559350155,39.08656692504883,929600,0.0,0.0,ES
2015-03-27 00:00:00-04:00,38.99260254531715,39.55646219926005,38.96910627696145,39.25103759765625,1063300,0.0,0.0,ES
2015-03-30 00:00:00-04:00,39.3293501207118,39.822726901924376,39.21187775140607,39.658267974853516,622600,0.0,0.0,ES
2015-03-31 00:00:00-04:00,39.705250903016086,40.03416870234225,39.32934356630934,39.56428527832031,1192300,0.0,0.0,ES
2015-04-01 00:00:00-04:00,39.282373213263945,39.85406608708517,39.04743138651442,39.728763580322266,1060800,0.0,0.0,ES
2015-04-02 00:00:00-04:00,39.69742443547327,40.01068209532425,39.61911151423376,39.658267974853516,978500,0.0,0.0,ES
2015-04-06 00:00:00-04:00,39.72874993097135,40.26911624558982,39.6034474672578,39.97935485839844,1318200,0.0,0.0,ES
2015-04-07 00:00:00-04:00,39.91670287163408,40.175137881477035,39.35284032296405,39.39982986450195,1135500,0.0,0.0,ES
2015-04-08 00:00:00-04:00,39.28235887470325,39.55645707462046,39.12573005155927,39.45465087890625,823000,0.0,0.0,ES
2015-04-09 00:00:00-04:00,39.46248336642938,39.49380973044525,38.96910358924213,39.125732421875,708100,0.0,0.0,ES
2015-04-10 00:00:00-04:00,39.25103527457237,39.80706778523226,39.196215630731416,39.54862976074219,679900,0.0,0.0,ES
2015-04-13 00:00:00-04:00,39.39983193496853,39.47814485420085,38.85163253800318,38.90645217895508,1003300,0.0,0.0,ES
2015-04-14 00:00:00-04:00,39.1413995921272,39.4155008240254,38.91428791104073,39.33718490600586,940800,0.0,0.0,ES
2015-04-15 00:00:00-04:00,39.399828486251124,39.88537511537301,39.29018622649808,39.345008850097656,1172000,0.0,0.0,ES
2015-04-16 00:00:00-04:00,39.266701030840665,39.47814952270852,38.73416475223571,39.43115997314453,1848000,0.0,0.0,ES
2015-04-17 00:00:00-04:00,39.28235112426499,39.77573077421811,39.11789223676253,39.196205139160156,1946400,0.0,0.0,ES
2015-04-20 00:00:00-04:00,39.28236163889478,39.893210805949096,39.05524997872711,39.54862976074219,1341300,0.0,0.0,ES
2015-04-21 00:00:00-04:00,38.97693362336072,39.82272447346625,38.66367598261274,38.85163116455078,2150400,0.0,0.0,ES
2015-04-22 00:00:00-04:00,39.18054774418957,39.18054774418957,38.63235137160162,38.73415756225586,1614100,0.0,0.0,ES
2015-04-23 00:00:00-04:00,38.81247237126686,39.03958101032716,38.663673656512834,38.859458923339844,1611300,0.0,0.0,ES
2015-04-24 00:00:00-04:00,38.81247407183919,39.517299270830755,38.67150843455163,39.3841667175293,1634700,0.0,0.0,ES
2015-04-27 00:00:00-04:00,39.454642780972755,39.60343848932423,38.922106684052295,39.016082763671875,1224900,0.0,0.0,ES
2015-04-28 00:00:00-04:00,38.84380022091837,39.50163891278222,38.7106676581043,39.46248245239258,1119900,0.0,0.0,ES
2015-04-29 00:00:00-04:00,39.117907539163106,39.407668976320004,38.82031301623481,39.164894104003906,996300,0.0,0.0,ES
2015-04-30 00:00:00-04:00,38.695009505259044,39.07875003681986,37.90403814778656,38.18596649169922,2363800,0.0,0.0,ES
2015-05-01 00:00:00-04:00,38.18595632982136,38.40523785555052,37.84137534288415,38.28776550292969,1328700,0.0,0.0,ES
2015-05-04 00:00:00-04:00,38.5775373526113,39.08658036922234,38.35042865649649,38.655853271484375,1102200,0.0,0.0,ES
2015-05-05 00:00:00-04:00,38.69501000266104,38.76549283640693,37.66126376601927,37.7630729675293,1257000,0.0,0.0,ES
2015-05-06 00:00:00-04:00,37.76306775709805,38.04499905318159,37.0582395168892,37.41848373413086,1611600,0.0,0.0,ES
2015-05-07 00:00:00-04:00,37.57510767259084,37.85703893197426,37.47329849838104,37.52811813354492,1823200,0.0,0.0,ES
2015-05-08 00:00:00-04:00,37.7943942590891,38.138978310557036,37.61427213557027,37.95102310180664,2324600,0.0,0.0,ES
