Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name
2015-01-02 00:00:00-05:00,40.62239448552873,41.28405225935262,40.51792290462847,40.70945358276367,27913900,0.0,0.0,MSFT
2015-01-05 00:00:00-05:00,40.369931368071526,40.68334953212421,40.26545975375154,40.33510971069336,39673900,0.0,0.0,MSFT
2015-01-06 00:00:00-05:00,40.37863238704323,40.70075508023231,39.64732456933548,39.74309158325195,36447900,0.0,0.0,MSFT
2015-01-07 00:00:00-05:00,40.030388155165625,40.44827785027908,39.603793877715084,40.24803924560547,29114100,0.0,0.0,MSFT
2015-01-08 00:00:00-05:00,40.700763712970925,41.571368284371374,40.674646638578636,41.432071685791016,29645200,0.0,0.0,MSFT
2015-01-09 00:00:00-05:00,41.449479765767705,41.632305909247876,40.83135138290093,41.083824157714844,23944200,0.0,0.0,MSFT
2015-01-12 00:00:00-05:00,41.28405518756468,41.38853009696685,40.36121673548885,40.570159912109375,23651900,0.0,0.0,MSFT
2015-01-13 00:00:00-05:00,40.892298269134066,41.710665380417375,40.10004823255454,40.361228942871094,35270600,0.0,0.0,MSFT
2015-01-14 00:00:00-05:00,40.01298522949219,40.25675676737048,39.71697954292723,40.01298522949219,29719600,0.0,0.0,MSFT
2015-01-15 00:00:00-05:00,40.23934157304845,40.37863816200586,39.53415072333692,39.5950927734375,32750800,0.0,0.0,MSFT
2015-01-16 00:00:00-05:00,39.4470895941869,40.29157366880883,39.325202179092855,40.256752014160156,35695300,0.0,0.0,MSFT
2015-01-20 00:00:00-05:00,40.30898601106598,40.61369956606163,39.673445151001886,40.3873405456543,36161900,0.0,0.0,MSFT
2015-01-21 00:00:00-05:00,39.99557334834585,40.169694929168436,39.595096037218944,39.9781608581543,39081100,0.0,0.0,MSFT
2015-01-22 00:00:00-05:00,40.378643665020476,41.04030172246929,40.11746294026681,41.03159713745117,35898000,0.0,0.0,MSFT
2015-01-23 00:00:00-05:00,41.23182808830135,41.257945159561636,40.744288391190345,41.07511901855469,26211600,0.0,0.0,MSFT
2015-01-26 00:00:00-05:00,40.91841562414365,41.03159515045688,40.256757598736264,40.927120208740234,42525500,0.0,0.0,MSFT
2015-01-27 00:00:00-05:00,37.39246404835577,37.610115173991026,36.661156133377595,37.13998794555664,169164000,0.0,0.0,MSFT
2015-01-28 00:00:00-05:00,37.20963072066702,37.25316027317697,35.83407427792727,35.860191345214844,84507100,0.0,0.0,MSFT
2015-01-29 00:00:00-05:00,35.63385290032129,36.66987136354055,35.51196876595356,36.57410430908203,63585300,0.0,0.0,MSFT
2015-01-30 00:00:00-05:00,36.173617532566574,36.19973792679178,35.12889143306182,35.17242431640625,78004900,0.0,0.0,MSFT
2015-02-02 00:00:00-05:00,35.33782569157485,36.016895925593474,35.024407638614996,35.938541412353516,50352500,0.0,0.0,MSFT
