Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company_name
2019-03-20 00:00:00-04:00,42.69026318041121,43.29723374695734,40.06005739204464,40.3028450012207,2350800,0.0,0.0,DOW
2019-03-21 00:00:00-04:00,40.45660599661815,40.464697577760674,39.00796908240358,39.639217376708984,1764700,0.0,0.0,DOW
2019-03-22 00:00:00-04:00,39.493543517429096,40.424232780082136,38.97559589158133,39.33168411254883,844700,0.0,0.0,DOW
2019-03-25 00:00:00-04:00,39.331691657080974,39.97912940079237,38.84611643650939,39.77680587768555,440900,0.0,0.0,DOW
2019-03-26 00:00:00-04:00,39.65541100572603,40.26238158234428,38.9917900889337,39.53401565551758,504700,0.0,0.0,DOW
2019-03-27 00:00:00-04:00,39.65541290330145,41.09595548616656,39.65541290330145,40.54563522338867,1788600,0.0,0.0,DOW
2019-03-28 00:00:00-04:00,41.19307032359296,41.27399849752686,40.39591515277505,41.15260314941406,585400,0.0,0.0,DOW
2019-03-29 00:00:00-04:00,40.07623340908259,42.4717425589901,39.80107336570057,41.783843994140625,1769000,0.0,0.0,DOW
2019-04-01 00:00:00-04:00,42.32608379047091,44.01750870196205,41.476325543127324,43.297237396240234,19663400,0.0,0.0,DOW
2019-04-02 00:00:00-04:00,44.60828962494697,46.44538758994908,43.94466871442609,45.52279281616211,17414200,0.0,0.0,DOW
2019-04-03 00:00:00-04:00,46.194501777654814,46.29161619066192,44.92390739109233,46.03264236450195,15066200,0.0,0.0,DOW
2019-04-04 00:00:00-04:00,46.29162534117874,48.978481634110935,46.21069407499877,48.32295227050781,13309200,0.0,0.0,DOW
2019-04-05 00:00:00-04:00,47.25468389750357,47.73216755911433,45.538981201212394,46.323997497558594,17000800,0.0,0.0,DOW
2019-04-08 00:00:00-04:00,45.72511726105411,47.25468263654076,45.538979986032075,46.25115966796875,10764600,0.0,0.0,DOW
2019-04-09 00:00:00-04:00,45.96791115546432,46.2916300788909,45.385221415393914,45.53898620605469,9179900,0.0,0.0,DOW
2019-04-10 00:00:00-04:00,45.31238174867903,45.65228381680694,44.59210734710904,45.085777282714844,9081900,0.0,0.0,DOW
2019-04-11 00:00:00-04:00,45.077675075385564,45.49041364472436,44.37359018076689,44.42214584350586,7346100,0.0,0.0,DOW
2019-04-12 00:00:00-04:00,45.26382407666482,47.206131358237585,45.26382407666482,47.18185043334961,9281700,0.0,0.0,DOW
